**** Analysis Summary ****

Time of run: ,10/16/15 20:25
Concentration file: ,E:\pmf_fa\TFcH.csv
Uncertainty file: ,E:\pmf_fa\TFcHunc.csv
Configuration file: ,


**** Input Data Statistics ****

Species,Category,S/N,Min,25th,Median,75th,Max,% Modeled Samples,% Raw Samples
15                    3,0.02746,26.16840,0.52377,1.75965,1.98391,2.67365,3.71185,1.67562,13.34389,1.25189,0.59363,0.02554,2.08580,1.38474,3.95739,18.21968,0.70135,1.02856,
15                    4,0.00229,1.18225,0.23222,0.31048,0.34520,0.30745,0.84858,0.20233,0.89190,0.13914,0.12132,0.00343,0.16921,0.32229,0.24722,1.70706,0.10849,0.74843,
15                    5,0.00019,0.00832,0.00547,0.00916,0.01164,0.05482,0.01298,0.00120,0.06259,0.00519,0.00317,0.00015,0.00535,0.00814,0.01121,0.12267,0.00210,0.00287,
15                    6,0.00167,1.36506,0.21837,0.24767,0.28987,0.29402,0.82565,0.25028,0.84317,0.12753,0.10311,0.00281,0.14890,0.25688,0.28606,1.49203,0.10854,0.90848,
15                    7,0.00183,1.40795,0.20940,0.17358,0.19586,0.28028,0.86244,0.23362,0.98428,0.10914,0.08528,0.00257,0.13440,0.24436,0.31390,1.64178,0.10947,0.88211,
15                    8,0.15760,20.38432,13.51299,9.73762,9.74679,55.41726,10.67765,2.37458,67.93061,5.34693,2.47103,0.11666,7.29557,4.99074,9.21779,37.18751,2.45914,4.10910,
15                    9,0.24241,28.61448,13.30345,10.99753,11.27491,58.02608,13.15252,2.32423,118.36047,5.64548,3.07438,0.16807,9.62638,6.33521,15.11166,55.06625,3.75629,4.06664,
15                    10,14.75258,45.99870,243.03826,1156.38292,1110.38191,158.47287,613.80053,35.88896,3559.26764,5203.88835,155.88601,14.42486,491.40957,1567.34331,509.38280,32054.59752,136.69026,2041.55993,
15                    11,0.00045,0.00316,0.01555,0.04678,0.05383,0.00672,0.01711,0.00174,0.17658,0.00127,0.01494,0.00063,0.02847,0.02426,0.02435,0.15874,0.00433,0.00475,
15                    12,14.99062,32.16984,205.23227,931.32280,936.28270,165.30365,605.64279,41.33804,3602.28137,5394.10194,119.16052,15.21833,458.26943,1551.83274,476.98642,32070.44442,133.96503,2242.06643,
15                    13,0.00016,0.00052,0.00144,0.00251,0.00296,0.01122,0.00158,0.00044,0.04354,0.00126,0.00076,0.00009,0.00343,0.00354,0.00366,0.01401,0.00081,0.00213,
15                    14,0.00005,0.00059,0.00021,0.00066,0.00077,0.00152,0.00067,0.00037,0.00751,0.00030,0.00023,0.00003,0.00064,0.00071,0.00071,0.00349,0.00018,0.00046,
