**** Analysis Summary ****

Time of run: ,07/07/15 17:06
Concentration file: ,E:\pmf\JFcH.csv
Uncertainty file: ,E:\pmf\JFcHunc.csv
Configuration file: ,


**** Input Data Statistics ****

Species,Category,S/N,Min,25th,Median,75th,Max,% Modeled Samples,% Raw Samples
mass,Weak,     10.0,  2.45000, 25.79000, 34.16000, 61.17500,3318.47000, 100.00 %, 100.00 %
11/30/06 02:31,Ca                       ,     6.62700
11/30/06 02:31,Mn                       ,     9.54000
11/30/06 02:31,Zn                       ,    10.07400
11/30/06 02:31,Br                       ,   -17.69200
11/30/06 02:31,BC                       ,    -4.89800
11/30/06 03:08,P                        ,     6.64600
11/30/06 03:08,S                        ,     4.93100
11/30/06 03:08,Ni                       ,    -3.17500
11/30/06 03:08,Br                       ,   -18.10900
12/02/06 02:40,P                        ,     4.15900
12/02/06 02:40,S                        ,     3.15600
12/02/06 02:40,Ca                       ,     3.92400
12/02/06 02:40,Mn                       ,     7.51900
12/02/06 02:40,Br                       ,    -9.13000
12/02/06 05:11,Al                       ,    -3.66100
12/02/06 05:11,P                        ,     3.64200
12/02/06 05:11,S                        ,     8.05800
12/02/06 05:11,Ca                       ,     8.33000
12/02/06 05:11,Zn                       ,    -4.01200
12/02/06 05:11,BC                       ,    -3.99800
12/04/06 02:53,P                        ,     4.05500
12/04/06 02:53,S                        ,     4.42000
12/04/06 02:53,K                        ,    -3.29100
12/04/06 02:53,Br                       ,    18.97200
12/04/06 02:53,BC                       ,    -5.15800
12/04/06 05:21,Si                       ,     3.99500
12/04/06 05:21,P                        ,     3.43900
12/04/06 05:21,S                        ,     3.46500
12/04/06 05:21,K                        ,    -3.49700
12/04/06 05:21,Br                       ,     9.09900
12/06/06 02:55,Si                       ,     7.81700
12/06/06 02:55,S                        ,     4.24000
12/06/06 02:55,K                        ,    -6.17100
12/06/06 02:55,Mn                       ,     3.76500
12/06/06 02:55,Br                       ,   -15.10100
12/06/06 02:55,Pb                       ,    -3.03800
12/06/06 03:32,Mg                       ,     3.53500
12/06/06 03:32,Al                       ,     3.22500
12/06/06 03:32,Si                       ,    10.22600
12/06/06 03:32,Cl                       ,   -32.39200
12/06/06 03:32,Mn                       ,     3.75200
12/06/06 03:32,Zn                       ,     3.91100
12/06/06 03:32,Br                       ,   -16.94800
12/06/06 03:32,Pb                       ,    -3.06000
12/08/06 02:45,Si                       ,     7.82400
12/08/06 02:45,P                        ,     3.58000
12/08/06 02:45,S                        ,     8.76000
12/08/06 02:45,Ni                       ,    -4.25100
12/08/06 02:45,Cu                       ,    -3.42600
12/08/06 02:45,Zn                       ,    -3.38800
12/08/06 02:45,Br                       ,    12.43900
12/08/06 02:45,Pb                       ,    -3.88300
12/08/06 02:45,BC                       ,    -9.16500
12/08/06 03:28,Si                       ,     8.83600
12/08/06 03:28,S                        ,    11.06700
12/08/06 03:28,K                        ,     5.12800
12/08/06 03:28,Ca                       ,    -5.64000
12/08/06 03:28,Zn                       ,    -7.72600
12/08/06 03:28,BC                       ,    -8.85900
12/10/06 02:48,Si                       ,    10.00000
12/10/06 02:48,S                        ,    11.06000
12/10/06 02:48,K                        ,     8.71600
12/10/06 02:48,Ti                       ,    -4.31300
12/10/06 02:48,Fe                       ,    -3.39800
12/10/06 02:48,Zn                       ,    -6.80200
12/10/06 02:48,Br                       ,    -5.02500
12/10/06 02:48,BC                       ,    -3.12600
12/10/06 03:20,Al                       ,     8.57300
12/10/06 03:20,Si                       ,    16.24000
12/10/06 03:20,P                        ,     3.89300
12/10/06 03:20,S                        ,    15.54100
12/10/06 03:20,K                        ,    21.80300
12/10/06 03:20,Ca                       ,   -38.10700
12/10/06 03:20,Cu                       ,    -3.27900
12/10/06 03:20,Br                       ,    -7.26700
12/10/06 03:20,Pb                       ,    -3.11800
12/12/06 02:49,Si                       ,     8.69700
12/12/06 02:49,S                        ,     9.53900
12/12/06 02:49,K                        ,     8.84400
12/12/06 02:49,Ti                       ,    -3.20900
12/12/06 02:49,Ni                       ,    -3.76200
12/12/06 02:49,BC                       ,    -9.79400
12/12/06 03:18,Na                       ,    -3.18400
12/12/06 03:18,Si                       ,    10.47700
12/12/06 03:18,P                        ,     5.46700
12/12/06 03:18,K                        ,     4.89700
12/12/06 03:18,Ti                       ,    -3.84500
12/12/06 03:18,Ni                       ,    -4.48200
12/12/06 03:18,BC                       ,   -16.22400
12/14/06 02:50,Si                       ,     6.49600
12/14/06 02:50,P                        ,     3.34300
12/14/06 02:50,S                        ,     6.72000
12/14/06 02:50,Ni                       ,    -4.90600
12/14/06 02:50,Br                       ,    30.85300
12/14/06 02:50,Zr                       ,     3.45300
12/14/06 02:50,BC                       ,    -3.07600
12/14/06 03:19,Al                       ,     3.08100
12/14/06 03:19,Si                       ,     9.70200
12/14/06 03:19,S                        ,     5.94800
12/14/06 03:19,Ca                       ,    -7.64600
12/14/06 03:19,Ni                       ,    -3.03400
12/14/06 03:19,Cu                       ,    -3.14000
12/14/06 03:19,Br                       ,    22.06100
12/14/06 03:19,Pb                       ,    -3.22500
12/14/06 03:19,BC                       ,    -3.49300
12/16/06 02:39,Al                       ,     4.60400
12/16/06 02:39,Si                       ,     6.12500
12/16/06 02:39,P                        ,    11.27500
12/16/06 02:39,S                        ,    14.81100
12/16/06 02:39,Ca                       ,    -9.38600
12/16/06 02:39,Br                       ,    21.61900
12/16/06 02:39,Sr                       ,    -4.38700
12/16/06 03:09,Al                       ,     6.41400
12/16/06 03:09,Si                       ,     8.33100
12/16/06 03:09,P                        ,     6.03600
12/16/06 03:09,S                        ,    11.33800
12/16/06 03:09,K                        ,    -5.99300
12/16/06 03:09,Ca                       ,   -17.13700
12/16/06 03:09,Ni                       ,     3.17000
12/16/06 03:09,Cu                       ,     3.41600
12/16/06 03:09,Br                       ,    15.06400
12/18/06 02:36,Al                       ,     3.76500
12/18/06 02:36,Si                       ,     7.17000
12/18/06 02:36,P                        ,     3.82700
12/18/06 02:36,S                        ,    17.73000
12/18/06 02:36,K                        ,     6.24500
12/18/06 02:36,Ca                       ,   -15.23200
12/18/06 02:36,Ni                       ,    -3.82600
12/18/06 02:36,Br                       ,    -3.15900
12/18/06 02:36,Sr                       ,    -3.81100
12/18/06 03:10,Al                       ,     4.03400
12/18/06 03:10,Si                       ,     8.66600
12/18/06 03:10,P                        ,     5.48000
12/18/06 03:10,S                        ,    15.81600
12/18/06 03:10,Ca                       ,   -18.14200
12/18/06 03:10,Zn                       ,    -4.02000
12/20/06 02:55,Si                       ,     7.00800
12/20/06 02:55,P                        ,     7.25300
12/20/06 02:55,S                        ,    10.64200
12/20/06 02:55,Ca                       ,    -7.55700
12/20/06 02:55,Ni                       ,    -4.12200
12/20/06 02:55,BC                       ,    -4.69800
12/20/06 03:26,Na                       ,    -3.37500
12/20/06 03:26,Si                       ,     8.38300
12/20/06 03:26,P                        ,     7.09600
12/20/06 03:26,S                        ,    11.31100
12/20/06 03:26,Ca                       ,    -8.88400
12/20/06 03:26,Ni                       ,    -4.41200
12/20/06 03:26,BC                       ,    -7.11000
12/22/06 02:57,Na                       ,    -5.17800
12/22/06 02:57,Si                       ,     3.76700
12/22/06 02:57,P                        ,     7.80700
12/22/06 02:57,S                        ,    19.08000
12/22/06 02:57,K                        ,     9.86600
12/22/06 02:57,Ca                       ,   -10.26600
12/22/06 02:57,Ni                       ,    -3.94800
12/22/06 02:57,Br                       ,    -9.58700
12/22/06 02:57,Sr                       ,    -3.71500
12/22/06 03:29,Na                       ,    -4.27500
12/22/06 03:29,Si                       ,     5.37000
12/22/06 03:29,P                        ,     6.62600
12/22/06 03:29,S                        ,    17.75800
12/22/06 03:29,K                        ,     5.60000
12/22/06 03:29,Ca                       ,   -14.65000
12/22/06 03:29,Zn                       ,    -3.50600
12/22/06 03:29,Br                       ,    -6.31100
12/24/06 04:00,P                        ,     3.91000
12/24/06 04:00,S                        ,    13.39500
12/24/06 04:00,K                        ,     4.53400
12/24/06 04:00,Zn                       ,    -3.41700
12/24/06 04:00,Br                       ,    -3.73000
12/24/06 04:00,BC                       ,    -6.32600
12/24/06 04:27,Al                       ,     4.50800
12/24/06 04:27,Si                       ,     7.71300
12/24/06 04:27,S                        ,    10.69600
12/24/06 04:27,Ca                       ,    -8.22700
12/24/06 04:27,Ni                       ,     5.18700
12/24/06 04:27,Br                       ,    -3.53500
12/26/06 02:52,Si                       ,     3.01000
12/26/06 02:52,P                        ,     5.85000
12/26/06 02:52,S                        ,     4.47500
12/26/06 02:52,K                        ,     8.82500
12/26/06 02:52,V                        ,    -4.27000
12/26/06 02:52,Cr                       ,    -3.35100
12/26/06 02:52,Mn                       ,    -7.01100
12/26/06 02:52,Ni                       ,    -6.55900
12/26/06 02:52,Zn                       ,   -12.64300
12/26/06 02:52,Br                       ,    17.31900
12/26/06 02:52,Pb                       ,    -6.23000
12/26/06 02:52,BC                       ,   -21.13800
12/26/06 03:20,Si                       ,     4.86800
12/26/06 03:20,S                        ,     9.89300
12/26/06 03:20,K                        ,    13.49900
12/26/06 03:20,Mn                       ,    -3.34300
12/26/06 03:20,Ni                       ,    -3.20100
12/26/06 03:20,Zn                       ,    -9.37400
12/26/06 03:20,Br                       ,    23.83800
12/26/06 03:20,Sr                       ,     4.10000
12/26/06 03:20,BC                       ,   -18.51200
12/28/06 02:53,P                        ,     3.38100
12/28/06 02:53,K                        ,     3.57700
12/28/06 02:53,Ca                       ,    10.09900
12/28/06 02:53,Mn                       ,    -4.79000
12/28/06 02:53,Ni                       ,    -3.87100
12/28/06 02:53,Zn                       ,    -6.45500
12/28/06 02:53,Br                       ,     8.82900
12/28/06 02:53,Pb                       ,    -3.64400
12/28/06 02:53,BC                       ,   -11.11400
12/28/06 03:22,K                        ,     3.55400
12/28/06 03:22,Mn                       ,    -3.68000
12/28/06 03:22,Pb                       ,    -3.38500
12/28/06 03:22,BC                       ,   -13.05700
12/30/06 03:04,Na                       ,    -5.88900
12/30/06 03:04,Mg                       ,    -5.91100
12/30/06 03:04,Al                       ,    -6.26300
12/30/06 03:04,Si                       ,    -6.81100
12/30/06 03:04,P                        ,     5.74100
12/30/06 03:04,K                        ,     3.51900
12/30/06 03:04,Ca                       ,    32.49700
12/30/06 03:04,Fe                       ,     5.17900
12/30/06 03:04,Ni                       ,    -4.06200
12/30/06 03:04,Zn                       ,    11.85800
12/30/06 03:04,Br                       ,   -15.31200
12/30/06 03:04,Zr                       ,     3.53100
12/30/06 03:04,BC                       ,   -11.10000
01/01/07 03:20,Na                       ,    -8.47900
01/01/07 03:20,Si                       ,     7.43000
01/01/07 03:20,P                        ,    -4.55300
01/01/07 03:20,K                        ,    13.41800
01/01/07 03:20,Ca                       ,    -9.04700
01/01/07 03:20,V                        ,    -3.82800
01/01/07 03:20,Ni                       ,    -3.16200
01/01/07 03:20,Zn                       ,    18.63300
01/01/07 03:20,Br                       ,    13.89400
01/01/07 03:20,Sr                       ,     4.26200
01/01/07 03:20,Pb                       ,    11.67700
01/01/07 03:20,BC                       ,   -37.80100
01/01/07 03:27,Al                       ,    -5.52800
01/01/07 03:27,Si                       ,     3.26800
01/01/07 03:27,P                        ,    -3.43900
01/01/07 03:27,K                        ,     9.85600
01/01/07 03:27,Ti                       ,    -3.67000
01/01/07 03:27,Cu                       ,     4.50300
01/01/07 03:27,Zn                       ,    18.47700
01/01/07 03:27,Br                       ,    16.79100
01/01/07 03:27,Sr                       ,     6.53200
01/01/07 03:27,Pb                       ,    12.51500
01/01/07 03:27,BC                       ,   -45.64800
01/03/07 03:07,Mg                       ,    -4.99000
01/03/07 03:07,Al                       ,   -22.13400
01/03/07 03:07,Si                       ,    -7.63800
01/03/07 03:07,S                        ,   -15.54200
01/03/07 03:07,Ca                       ,     5.06500
01/03/07 03:07,Mn                       ,     8.47600
01/03/07 03:07,Ni                       ,     4.36900
01/03/07 03:07,Sr                       ,     5.86200
01/03/07 03:25,Mg                       ,    -3.29400
01/03/07 03:25,Al                       ,   -19.76800
01/03/07 03:25,Si                       ,    -6.48700
01/03/07 03:25,S                        ,   -10.62400
01/03/07 03:25,Cl                       ,    -5.54200
01/03/07 03:25,Ca                       ,    10.39500
01/03/07 03:25,Mn                       ,     9.70100
01/03/07 03:25,Ni                       ,     4.17000
01/03/07 03:25,Sr                       ,     8.17200
01/03/07 03:25,Zr                       ,     3.49900
01/05/07 02:54,Mg                       ,   -11.31900
01/05/07 02:54,Al                       ,   -30.22600
01/05/07 02:54,Si                       ,   -11.86000
01/05/07 02:54,S                        ,    -3.94800
01/05/07 02:54,Ca                       ,    14.44300
01/05/07 02:54,Mn                       ,     8.22200
01/05/07 02:54,Ni                       ,     3.65900
01/05/07 02:54,Cu                       ,     6.59200
01/05/07 02:54,Zn                       ,    -5.10700
01/05/07 02:54,Br                       ,     8.11800
01/05/07 02:54,Sr                       ,    11.15400
01/05/07 02:54,Zr                       ,     4.94500
01/05/07 02:58,Mg                       ,   -11.55600
01/05/07 02:58,Al                       ,   -34.15600
01/05/07 02:58,Si                       ,   -13.99000
01/05/07 02:58,Ca                       ,    14.85700
01/05/07 02:58,V                        ,     3.64800
01/05/07 02:58,Mn                       ,     8.53600
01/05/07 02:58,Fe                       ,     3.21800
01/05/07 02:58,Ni                       ,     4.66500
01/05/07 02:58,Cu                       ,     8.99300
01/05/07 02:58,Br                       ,     8.42300
01/05/07 02:58,Sr                       ,    10.95300
01/05/07 02:58,Zr                       ,     5.67600
01/07/07 02:53,Na                       ,    -3.76500
01/07/07 02:53,Mg                       ,    -3.76500
01/07/07 02:53,Al                       ,    -9.00100
01/07/07 02:53,Si                       ,    -3.05300
01/07/07 02:53,K                        ,    11.05500
01/07/07 02:53,Zn                       ,    11.55600
01/07/07 02:53,BC                       ,   -16.23000
