**** Run Comparison Statistics ****

Concentration of Species,Lowest Q (Robust) Run = Run 12

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,  0.99552,  0.99552, 10.02722, 15.09750, 22.81913, 38.62708, 17.09496, 10.56649,  0.61811, 10.61408
Na, 12.41341,  0.00000,  0.00000,  0.00000,  0.00000, 12.41341,  0.64807,  2.77198,  4.27729,  0.22330
Mg,  3.08270,  3.08270,  7.86482,  8.67073, 12.40964, 79.66270, 19.22886, 25.12020,  1.30638,  8.14877
Al,  1.07536,  1.07536, 11.83558, 12.31596, 12.60793, 68.46481, 19.17939, 20.57019,  1.07252, 19.12868
Si,  0.87405,  0.87405, 10.67134, 10.93028, 13.79995, 73.22856, 19.95417, 22.35220,  1.12018, 25.57325
P,  0.00000,  0.00000,  0.00000,  0.44176, 53.91818, 54.79134, 21.76964, 27.03528,  1.24188,  0.00000
S,  5.02438,  0.00000,  4.85157, 27.10065, 36.21570, 38.82543, 20.69185, 15.91997,  0.76938,  3.16855
Cl,  0.00000,  0.00000,  0.00000,  0.00000,  3.84061, 25.28462,  3.62219,  7.70878,  2.12821,  0.00000
K,  2.88290,  0.00000,  0.03659, 28.80176, 39.13741, 48.51632, 20.87845, 19.95094,  0.95558,  6.92043
Ca,  1.23803,  0.00000,  0.30951, 14.93441, 22.75002, 25.23753, 12.49675, 10.26523,  0.82143,  8.29161
Ti,  0.80127,  0.80127,  9.35294, 13.39109, 14.41227, 59.00916, 17.62293, 17.13603,  0.97237, 21.38618
V,  0.67782,  0.67782, 10.26790, 13.48606, 14.52608, 38.58976, 15.72385,  9.66968,  0.61497, 14.26586
Mn,  0.00000,  0.00000,  8.51518, 11.38056, 15.33962, 64.18086, 18.93851, 19.43391,  1.02616,  0.00000
Fe,  0.22348,  0.00000,  5.59466, 17.38001, 18.59677, 53.88225, 16.89609, 16.42676,  0.97222, 73.50331
Zn,  5.09884,  1.24617,  1.89101, 23.28385, 25.39299, 41.25296, 17.00777, 14.93384,  0.87806,  2.92887
Br, 71.36791,  0.00000,  0.00000,  6.25682, 31.52324, 73.11800, 21.63594, 28.31246,  1.30858,  0.39671
Pb,  8.69041,  0.00000,  0.00000, 22.25576, 25.20780, 39.20503, 15.91109, 14.89873,  0.93637,  1.71439
BC,  0.00000,  0.00000,  6.52235, 10.24778, 20.02665, 20.18014, 11.44539,  7.86177,  0.68689,  0.00000

Percent of Total Variable

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,  0.00000,  0.00000,  0.00000
Na,  0.19579,  0.02211,  0.39852,  0.48272,  0.78238,  3.31170,  0.87169,  1.01729,  1.16704,  5.19593
Mg,  0.08736,  0.00000,  0.05966,  0.09498,  0.25111,  0.26420,  0.13583,  0.10555,  0.77709,  1.20826
Al,  1.32454,  0.02793,  0.60793,  1.34296,  1.42468,  4.91241,  1.46815,  1.51698,  1.03326,  1.14529
Si,  3.55857,  0.02781,  1.64331,  3.49163,  4.04533,  6.99595,  3.03334,  2.14769,  0.70803,  0.60353
P,  0.09261,  0.06632,  0.09365,  0.09792,  0.15889,  0.92450,  0.23324,  0.28867,  1.23768,  3.11709
S,  3.62961,  3.41336,  3.87286,  4.64728,  5.35649, 22.78651,  7.38026,  6.44336,  0.87305,  1.77522
Cl,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
K,  4.11150,  0.00000,  4.48953,  5.12475,  5.77581,  5.81382,  4.45582,  1.97656,  0.44359,  0.48074
Ca,  0.00000,  0.00000,  0.39839,  0.50282,  0.81452,  4.45967,  1.15167,  1.36353,  1.18396,  0.00000
Ti,  0.06375,  0.01730,  0.04176,  0.06855,  0.07502,  0.30016,  0.09169,  0.09122,  0.99482,  1.43080
V,  0.00400,  0.00341,  0.00344,  0.00382,  0.00417,  0.00847,  0.00442,  0.00169,  0.38138,  0.42200
Mn,  0.02804,  0.00000,  0.00678,  0.01714,  0.01981,  0.02804,  0.01310,  0.00861,  0.65756,  0.30721
Fe,  0.69740,  0.00000,  0.00000,  0.00000,  0.68364,  6.70796,  1.11515,  2.37332,  2.12824,  3.40311
Zn,  0.08809,  0.04432,  0.08205,  0.10649,  0.11108,  0.11220,  0.09559,  0.02337,  0.24451,  0.26532
Br,  0.00426,  0.00000,  0.11597,  0.13973,  0.14855,  0.20859,  0.12416,  0.04707,  0.37909, 11.03748
Pb,  0.03710,  0.00000,  0.03271,  0.04039,  0.04530,  0.04956,  0.03485,  0.01716,  0.49236,  0.46258
BC,  7.08444,  0.00000,  0.08518,  4.94615,  6.80457, 40.56141,  8.73166, 13.26202,  1.51884,  1.87199

Factor 2,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,  0.00000,  0.00000,  0.00000
Na,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Mg,  0.99115,  0.00000,  0.18096,  0.32138,  0.70680,  1.27318,  0.42224,  0.34510,  0.81730,  0.34818
Al,  7.29651,  2.37783,  3.30306,  3.91498,  5.57317,  8.86060,  4.41394,  1.65349,  0.37461,  0.22661
Si, 16.73569,  3.51601,  5.97934,  7.62766, 11.93558, 19.47794,  8.84696,  4.25169,  0.48058,  0.25405
P,  0.01017,  0.01017,  0.01554,  0.02079,  0.02373,  0.03530,  0.02101,  0.00594,  0.28267,  0.58361
S,  0.00745,  0.00000,  0.00000,  0.00000,  0.00000,  0.00745,  0.00037,  0.00167,  4.47214,  0.22361
Cl,  0.52592,  0.37035,  0.40035,  0.44479,  0.53427,  0.75058,  0.46664,  0.09240,  0.19802,  0.17570
K,  1.64851,  0.63860,  0.87893,  1.12108,  1.16034,  1.64851,  1.05605,  0.25084,  0.23753,  0.15216
Ca,  1.93123,  1.93123,  3.64377,  4.27007,  4.63055,  5.37892,  4.17241,  0.81741,  0.19591,  0.42326
Ti,  0.44306,  0.32136,  0.34196,  0.35782,  0.42077,  0.56973,  0.38099,  0.05765,  0.15131,  0.13011
V,  0.00668,  0.00668,  0.00756,  0.00763,  0.00795,  0.00818,  0.00767,  0.00034,  0.04381,  0.05029
Mn,  0.06978,  0.02134,  0.03043,  0.03618,  0.05027,  0.07337,  0.03999,  0.01448,  0.36207,  0.20751
Fe,  3.70878,  2.72190,  2.87339,  2.93477,  3.49425,  4.77726,  3.17773,  0.47706,  0.15013,  0.12863
Zn,  0.02912,  0.00380,  0.01935,  0.02340,  0.02437,  0.02912,  0.02163,  0.00526,  0.24296,  0.18047
Br,  0.00728,  0.00000,  0.00560,  0.01019,  0.01208,  0.01639,  0.00853,  0.00500,  0.58632,  0.68686
Pb,  0.01154,  0.00000,  0.00435,  0.00688,  0.00752,  0.01154,  0.00621,  0.00250,  0.40293,  0.21703
BC,  0.00000,  0.00000,  0.00000,  0.02001,  0.04865,  0.11784,  0.03138,  0.03754,  1.19629,  0.00000

Factor 3,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,  0.00000,  0.00000,  0.00000
Na,  7.71075,  3.30888,  5.14670,  7.70115,  8.82118,  9.06102,  7.19128,  1.93415,  0.26896,  0.25084
Mg,  0.87161,  0.31098,  0.54687,  1.02483,  1.12482,  1.21496,  0.88952,  0.33770,  0.37965,  0.38745
Al,  0.00000,  0.00000,  0.25279,  0.58098,  1.00844,  2.91118,  0.93354,  0.98485,  1.05497,  0.00000
Si,  0.94243,  0.00000,  0.00000,  1.12100,  1.72025,  6.18535,  1.74416,  2.18544,  1.25300,  2.31895
P,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
S,  4.62454,  2.10871,  2.29215,  3.24668,  3.37846,  4.71449,  2.99998,  0.76953,  0.25651,  0.16640
Cl, 20.88814,  7.94398, 13.61391, 21.32732, 22.73554, 23.23220, 18.69188,  4.94065,  0.26432,  0.23653
K,  2.56471,  0.00000,  0.00000,  0.00000,  1.99606,  3.86195,  0.87113,  1.27550,  1.46418,  0.49733
Ca,  1.98612,  0.00000,  0.00000,  0.00000,  0.67414,  2.39947,  0.35462,  0.70058,  1.97556,  0.35274
Ti,  0.06894,  0.00000,  0.01619,  0.03365,  0.07861,  0.13504,  0.04750,  0.04572,  0.96246,  0.66313
V,  0.00634,  0.00497,  0.00643,  0.00784,  0.00800,  0.00803,  0.00732,  0.00094,  0.12799,  0.14771
Mn,  0.00448,  0.00183,  0.01567,  0.01710,  0.01941,  0.03729,  0.01941,  0.00953,  0.49074,  2.12705
Fe,  0.03346,  0.00000,  0.72898,  1.30084,  1.45851,  2.22631,  1.17452,  0.71026,  0.60472, 21.22451
Zn,  0.12973,  0.12973,  0.15549,  0.17353,  0.20743,  0.21036,  0.17990,  0.02763,  0.15358,  0.21296
Br,  0.00132,  0.00000,  0.07059,  0.10994,  0.11334,  0.12325,  0.09193,  0.03597,  0.39123, 27.21910
Pb,  0.06977,  0.06977,  0.10040,  0.12822,  0.15053,  0.15241,  0.12482,  0.02841,  0.22760,  0.40719
BC,  0.00000,  0.00000, 18.78504, 29.11442, 32.00574, 34.08012, 24.71504, 10.77019,  0.43577,  0.00000

Factor 4,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,  0.00000,  0.00000,  0.00000
Na,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  3.63143,  0.18157,  0.81201,  4.47214,  0.00000
Mg,  1.08658,  0.89470,  1.28494,  1.46995,  1.84619,  1.96430,  1.50966,  0.34472,  0.22834,  0.31725
Al,  6.75314,  3.51251,  8.16732,  8.93139, 10.88670, 12.17485,  9.26582,  2.12858,  0.22972,  0.31520
Si, 12.19200,  6.65891, 17.48626, 21.37673, 26.33859, 29.28604, 21.57698,  5.99861,  0.27801,  0.49201
P,  0.21423,  0.00000,  0.00186,  0.03267,  0.09124,  0.31519,  0.07236,  0.09755,  1.34812,  0.45534
S,  3.44261,  0.00000,  0.00000,  0.73992,  1.90079,  6.86132,  1.67154,  2.25888,  1.35137,  0.65615
Cl,  0.05104,  0.00000,  0.34892,  0.51751,  0.61044,  2.04272,  0.49957,  0.43031,  0.86136,  8.43145
K,  0.69951,  0.00000,  1.94860,  2.40039,  2.51341,  6.79280,  2.17850,  1.43182,  0.65725,  2.04688
Ca,  6.02202,  0.00000,  0.00000,  0.85782,  1.66322,  6.02202,  1.28530,  1.64048,  1.27634,  0.27241
Ti,  0.53662,  0.13955,  0.48353,  0.50365,  0.54565,  0.60136,  0.50406,  0.09703,  0.19249,  0.18081
V,  0.00928,  0.00322,  0.00593,  0.00604,  0.00659,  0.00928,  0.00641,  0.00127,  0.19878,  0.13719
Mn,  0.03519,  0.00000,  0.06575,  0.08523,  0.10111,  0.10909,  0.08078,  0.02780,  0.34416,  0.78998
Fe,  4.75621,  0.00000,  3.77155,  4.20889,  5.11380,  5.82025,  4.24763,  1.21962,  0.28713,  0.25643
Zn,  0.00000,  0.00000,  0.02709,  0.03376,  0.03707,  0.25872,  0.03942,  0.05286,  1.34083,  0.00000
Br,  0.02659,  0.00000,  0.00000,  0.00067,  0.00389,  2.23550,  0.11455,  0.49926,  4.35852, 18.77536
Pb,  0.00000,  0.00000,  0.01175,  0.01665,  0.01736,  0.19996,  0.02198,  0.04238,  1.92775,  0.00000
BC, 10.74853,  0.00000,  0.29752,  1.52493,  2.88002, 14.43823,  3.18412,  4.52304,  1.42050,  0.42081

Factor 5,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,  0.00000,  0.00000,  0.00000
Na,  0.28035,  0.20794,  0.27056,  0.36321,  0.46985,  0.73855,  0.37551,  0.12907,  0.34372,  0.46039
Mg,  0.00000,  0.00000,  0.00000,  0.00000,  0.06200,  0.23465,  0.04314,  0.07439,  1.72461,  0.00000
Al,  1.48169,  0.51835,  0.75691,  1.34927,  1.57785,  2.80047,  1.34525,  0.65741,  0.48869,  0.44369
Si,  2.55892,  0.46397,  1.02154,  1.17518,  2.69316,  5.38554,  2.00032,  1.48413,  0.74195,  0.57998
P,  0.01014,  0.00000,  0.00000,  0.00000,  0.03315,  0.06330,  0.01455,  0.02088,  1.43484,  2.05927
S,  0.34983,  0.00000,  0.00000,  0.29223,  0.87142,  1.45388,  0.40436,  0.44366,  1.09718,  1.26822
Cl,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
K,  2.49597,  0.83246,  1.67100,  2.27690,  2.81925,  3.22014,  2.16407,  0.73329,  0.33885,  0.29379
Ca,  0.80546,  0.00000,  0.00007,  0.96853,  1.36956,  2.29777,  0.92141,  0.81265,  0.88197,  1.00893
Ti,  0.10523,  0.02599,  0.03829,  0.11555,  0.14067,  0.19206,  0.10116,  0.05458,  0.53959,  0.51870
V,  0.00553,  0.00475,  0.00489,  0.00560,  0.00616,  0.00689,  0.00566,  0.00072,  0.12724,  0.13027
Mn,  0.03186,  0.02257,  0.02605,  0.02939,  0.03232,  0.04002,  0.03025,  0.00472,  0.15618,  0.14830
Fe,  1.27472,  0.52453,  0.79568,  1.39069,  2.13197,  2.26584,  1.41552,  0.60159,  0.42499,  0.47193
Zn,  0.10789,  0.07762,  0.08085,  0.09490,  0.11596,  0.11796,  0.09831,  0.01608,  0.16362,  0.14909
Br,  0.02376,  0.00000,  0.00000,  0.01563,  0.02690,  0.03463,  0.01574,  0.01308,  0.83100,  0.55042
Pb,  0.05829,  0.04743,  0.04933,  0.05669,  0.06951,  0.06972,  0.05850,  0.00897,  0.15332,  0.15388
BC, 15.48265, 14.91135, 15.49948, 18.15180, 18.97876, 21.07088, 17.59207,  1.97881,  0.11248,  0.12781

Factor 6,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,  0.00000,  0.00000,  0.00000
Na,  4.42519,  0.00000,  0.00000,  0.00000,  0.00000,  4.42519,  0.22169,  0.98940,  4.46296,  0.22358
Mg,  2.05245,  0.14186,  0.48388,  0.51634,  0.85706,  2.05245,  0.68120,  0.47716,  0.70046,  0.23248
Al,  5.28397,  1.00552,  3.68506,  5.73468,  6.53266,  8.71996,  5.06115,  2.28962,  0.45239,  0.43331
Si,  9.54616,  2.73388,  9.33993, 11.00926, 12.91178, 20.87396, 11.03436,  4.92858,  0.44666,  0.51629
P,  0.00000,  0.00000,  0.00000,  0.00048,  0.22113,  0.30621,  0.09560,  0.12148,  1.27068,  0.00000
S,  5.87523,  0.00000,  0.37500,  1.42514,  4.22067,  6.19055,  2.45924,  2.24151,  0.91146,  0.38152
Cl,  0.00000,  0.00000,  0.00000,  0.00000,  0.22467,  0.59275,  0.11324,  0.19958,  1.76245,  0.00000
K,  6.43674,  0.00000,  0.00829,  2.50478,  4.38022,  6.43674,  2.44313,  2.24679,  0.91964,  0.34906
Ca,  2.15569,  0.00000,  0.08174,  1.24154,  4.35747,  4.40679,  2.03826,  1.91282,  0.93846,  0.88734
Ti,  0.24870,  0.07281,  0.19027,  0.43294,  0.43635,  0.49446,  0.31947,  0.15445,  0.48346,  0.62104
V,  0.00421,  0.00383,  0.00420,  0.00608,  0.00838,  0.00841,  0.00614,  0.00199,  0.32395,  0.47182
Mn,  0.00000,  0.00000,  0.04002,  0.04341,  0.05220,  0.08355,  0.04490,  0.01948,  0.43383,  0.00000
Fe,  0.60196,  0.00000,  0.92619,  3.46004,  4.79534,  5.67972,  2.83870,  2.08195,  0.73342,  3.45860
Zn,  0.29383,  0.00976,  0.01080,  0.03815,  0.09033,  0.29383,  0.06163,  0.06693,  1.08603,  0.22779
Br,  2.83145,  0.00000,  0.00000,  0.00535,  0.06313,  2.83145,  0.17010,  0.62761,  3.68961,  0.22166
Pb,  0.24345,  0.00000,  0.00000,  0.01734,  0.04528,  0.24345,  0.03247,  0.05382,  1.65766,  0.22109
BC,  0.00000,  0.00000,  1.92155,  2.34884, 10.21540, 13.97590,  5.28169,  4.88634,  0.92515,  0.00000
