**** Run Comparison Statistics ****

Concentration of Species,Lowest Q (Robust) Run = Run 5

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Cl, 10.42500, 10.39429, 10.40739, 10.41877, 10.42486, 10.43600, 10.41619,  0.01087,  0.00104,  0.00104
K,  2.35453,  2.35209,  2.35372,  2.35438,  2.35601,  2.35684,  2.35467,  0.00138,  0.00059,  0.00059
Ca,  0.79006,  0.78861,  0.78926,  0.78997,  0.79028,  0.79123,  0.78994,  0.00073,  0.00093,  0.00093
Ti,  0.02973,  0.02968,  0.02970,  0.02972,  0.02973,  0.02976,  0.02972,  0.00002,  0.00062,  0.00062
V,  0.00568,  0.00568,  0.00568,  0.00568,  0.00569,  0.00569,  0.00568,  0.00000,  0.00044,  0.00044
Cr,  0.00785,  0.00785,  0.00786,  0.00786,  0.00786,  0.00787,  0.00786,  0.00000,  0.00054,  0.00054
Mn,  0.01119,  0.01119,  0.01119,  0.01120,  0.01120,  0.01121,  0.01120,  0.00001,  0.00046,  0.00046
Fe,  0.25584,  0.25568,  0.25580,  0.25589,  0.25603,  0.25674,  0.25595,  0.00025,  0.00096,  0.00096
Ni,  0.01882,  0.01881,  0.01882,  0.01882,  0.01883,  0.01885,  0.01883,  0.00001,  0.00057,  0.00057
Cu,  0.05085,  0.05080,  0.05082,  0.05084,  0.05085,  0.05088,  0.05084,  0.00002,  0.00044,  0.00044
Zn,  0.14361,  0.14354,  0.14358,  0.14361,  0.14361,  0.14366,  0.14360,  0.00003,  0.00021,  0.00021
Br,  0.09950,  0.09920,  0.09939,  0.09946,  0.09950,  0.09961,  0.09944,  0.00009,  0.00095,  0.00095
Rb,  0.00670,  0.00669,  0.00670,  0.00670,  0.00670,  0.00670,  0.00670,  0.00000,  0.00031,  0.00031
Sr,  0.01322,  0.01320,  0.01321,  0.01322,  0.01322,  0.01323,  0.01322,  0.00001,  0.00049,  0.00049
Zr,  0.00429,  0.00429,  0.00429,  0.00429,  0.00429,  0.00429,  0.00429,  0.00000,  0.00033,  0.00033
Pb,  0.08788,  0.08781,  0.08787,  0.08789,  0.08791,  0.08798,  0.08789,  0.00004,  0.00043,  0.00043
BC, 14.41838, 14.41531, 14.42268, 14.43294, 14.46495, 14.58879, 14.44907,  0.04199,  0.00291,  0.00291
