
Residuals from Base Run #7 (Convergent Run)

Base_Run,Date_Time,mass,Na,Mg,Al,Si,P,S,Cl,K,Ca,Ti,V,Cr,Mn,Fe,Ni,Cu,Zn,Br,Rb,Sr,Zr,Pb
7,06/22/07 01:10,-3.028000E+000,1.400000E+000,1.881000E-001,2.352000E-001,6.501000E-002,-3.464000E-003,1.673000E-001,2.875000E-002,-3.326000E-002,-5.687000E-002,4.636000E-003,4.368000E-003,2.600000E-003,6.250000E-003,-6.911000E-003,1.734000E-002,-7.863000E-003,-1.656000E-004,-7.592000E-003,2.462000E-003,4.911000E-003,6.776000E-003,9.530000E-004
7,06/24/07 01:38,-3.797000E+000,9.075000E-001,-4.905000E-004,1.453000E-002,7.517000E-002,-2.954000E-002,-6.151000E-002,-6.566000E-002,6.249000E-002,2.494000E-001,-6.567000E-003,-9.842000E-004,-1.305000E-003,6.132000E-004,-1.580000E-001,7.113000E-003,-3.968000E-003,-6.056000E-003,-3.734000E-003,5.025000E-003,3.549000E-003,-1.136000E-003,-4.429000E-003
7,06/24/07 02:16,-6.578000E+000,8.012000E-001,4.870000E-002,4.745000E-002,2.102000E-001,-2.001000E-002,7.146000E-002,5.818000E-002,1.526000E-002,-1.074000E-001,8.492000E-004,-7.105000E-004,8.084000E-004,9.766000E-004,-3.660000E-002,5.406000E-003,-2.463000E-004,-1.060000E-002,-3.140000E-003,-2.616000E-004,1.194000E-003,2.336000E-003,4.720000E-003
7,06/26/07 01:30,-2.319000E+000,5.654000E-001,7.637000E-003,4.136000E-002,1.539000E-002,-7.772000E-003,1.280000E-001,-6.320000E-003,-3.809000E-002,-4.139000E-002,-1.100000E-003,1.755000E-005,6.880000E-004,2.152000E-003,7.170000E-002,1.898000E-003,-8.893000E-004,-1.289000E-002,2.893000E-002,2.617000E-003,1.487000E-003,-1.373000E-003,-5.969000E-003
7,06/26/07 02:06,-4.579000E+000,7.022000E-001,1.027000E-001,1.642000E-002,1.353000E-001,-1.339000E-002,1.230000E-001,2.042000E-002,1.415000E-002,-9.916000E-002,-1.111000E-005,-6.550000E-004,-7.642000E-004,1.196000E-003,-2.161000E-002,-9.310000E-004,-1.163000E-003,-9.174000E-003,7.113000E-003,1.141000E-003,5.428000E-004,-2.157000E-004,-8.100000E-003
7,06/28/07 00:38,-1.702000E-001,2.258000E-001,-4.103000E-002,3.171000E-002,-1.354000E-001,-9.335000E-003,-3.525000E-002,-5.152000E-002,1.488000E-002,4.374000E-002,4.549000E-003,1.854000E-004,-1.150000E-003,-7.057000E-004,-6.468000E-002,1.307000E-003,6.947000E-003,-7.053000E-003,6.724000E-003,2.923000E-004,1.505000E-003,6.005000E-004,4.968000E-003
7,06/28/07 02:38,-1.861000E+000,-9.023000E-002,-2.095000E-002,-6.300000E-003,1.459000E-001,-1.077000E-002,1.408000E-002,3.357000E-002,-2.955000E-003,-6.321000E-002,-2.957000E-003,-4.020000E-004,2.428000E-004,1.037000E-003,3.691000E-002,1.041000E-003,2.136000E-004,-1.201000E-003,5.598000E-003,1.511000E-003,1.382000E-004,1.092000E-004,3.357000E-003
7,06/30/07 00:20,6.646000E+000,5.885000E-001,9.217000E-002,-4.435000E-003,1.672000E-001,-8.417000E-004,1.479000E-001,5.914000E-002,-2.252000E-002,-1.069000E-001,-4.817000E-003,-5.556000E-005,1.525000E-003,5.558000E-003,7.218000E-001,-5.183000E-004,-2.353000E-003,-1.255000E-002,7.208000E-003,2.859000E-006,-6.241000E-004,-2.835000E-004,-6.566000E-003
7,06/30/07 02:14,-2.632000E+000,1.046000E+000,2.171000E-001,5.870000E-002,5.581000E-002,-5.124000E-003,4.968000E-002,2.008000E-001,9.015000E-004,-1.705000E-001,-3.491000E-003,-2.973000E-004,-8.287000E-004,7.714000E-004,-2.607000E-003,-2.693000E-004,-6.977000E-003,-1.382000E-002,1.043000E-002,1.475000E-005,9.329000E-004,1.961000E-004,-8.562000E-003
7,07/02/07 01:01,-4.531000E-001,8.888000E-001,8.167000E-002,-2.546000E-002,5.700000E-002,-1.479000E-002,6.327000E-002,-6.236000E-003,1.261000E-002,-1.948000E-002,5.068000E-004,-4.396000E-004,-1.341000E-003,7.367000E-004,-1.512000E-003,-1.141000E-003,-1.642000E-003,-1.078000E-002,2.757000E-003,1.736000E-003,6.733000E-004,-5.152000E-005,-7.286000E-003
7,07/02/07 01:02,-5.678000E+000,5.595000E-001,2.030000E-002,-2.826000E-003,-4.353000E-002,-8.820000E-003,-4.540000E-003,-1.501000E-001,-1.884000E-002,5.536000E-002,4.298000E-003,-1.764000E-004,-1.772000E-003,-1.152000E-003,-6.366000E-002,-1.534000E-003,-3.920000E-003,1.259000E-002,5.918000E-003,1.640000E-003,2.014000E-003,-4.883000E-004,-1.015000E-002
7,07/04/07 00:43,-1.130000E+000,2.739000E-001,-6.840000E-002,-6.255000E-002,-1.576000E-001,-8.186000E-003,-1.817000E-002,-4.793000E-002,3.159000E-002,3.399000E-001,8.918000E-003,-2.784000E-004,-1.219000E-003,-2.801000E-004,-7.564000E-002,-5.052000E-004,1.968000E-003,-9.600000E-003,1.762000E-003,1.147000E-003,1.147000E-003,-6.409000E-005,-2.371000E-003
7,07/04/07 01:09,-3.049000E+000,5.147000E-001,9.195000E-002,-1.039000E-002,7.243000E-002,-1.408000E-002,2.577000E-002,-1.695000E-002,6.061000E-003,-1.994000E-002,-2.653000E-003,-3.093000E-004,-3.334000E-004,1.123000E-003,2.591000E-002,1.870000E-003,-7.090000E-004,-9.343000E-003,4.012000E-003,6.263000E-004,6.647000E-004,-3.706000E-004,-2.310000E-003
7,07/06/07 00:39,9.694000E+000,1.718000E-001,-2.092000E-002,-1.814000E-002,1.030000E-001,-4.829000E-003,-4.921000E-002,3.927000E-002,1.864000E-001,-3.710000E-002,-6.572000E-003,1.228000E-003,-7.758000E-004,4.309000E-003,9.922000E-002,4.094000E-003,-1.452000E-003,2.484000E-003,-1.797000E-003,1.701000E-003,8.900000E-004,9.256000E-004,3.641000E-004
7,07/08/07 00:44,1.387000E+001,1.568000E-001,-5.859000E-002,-1.404000E-001,2.925000E-001,-1.439000E-003,-2.108000E-003,1.089000E-001,1.907000E-002,-1.831000E-002,-1.061000E-002,6.701000E-004,9.938000E-004,4.446000E-003,5.854000E-001,7.941000E-004,2.720000E-003,-4.661000E-003,-5.770000E-003,7.451000E-004,-8.095000E-004,2.155000E-005,-2.011000E-003
7,07/08/07 01:32,1.034000E+001,6.553000E-001,1.633000E-001,-1.998000E-002,1.112000E-001,-7.941000E-003,-1.835000E-002,9.099000E-001,1.685000E-001,-5.790000E-002,-9.292000E-003,1.944000E-004,-7.778000E-004,2.695000E-003,9.977000E-002,5.215000E-004,-3.208000E-003,-7.267000E-003,-2.593000E-003,7.444000E-004,4.861000E-004,-7.794000E-004,-2.726000E-003
7,07/10/07 00:51,5.917000E-001,1.860000E-001,-6.597000E-002,-1.293000E-001,-2.411000E-001,4.070000E-003,-3.182000E-003,-1.035000E-001,-5.612000E-002,3.924000E-001,-5.278000E-003,7.431000E-005,1.001000E-003,1.844000E-003,4.547000E-001,-5.220000E-004,4.865000E-003,1.004000E-002,2.284000E-002,-7.011000E-004,3.342000E-004,-2.309000E-004,7.739000E-004
7,07/10/07 01:38,3.056000E-001,9.297000E-002,-6.921000E-003,-8.856000E-002,-3.721000E-002,-1.370000E-002,-2.580000E-002,-6.670000E-002,-7.724000E-005,4.647000E-002,-4.531000E-003,-4.121000E-004,-1.471000E-004,1.228000E-003,4.282000E-002,1.259000E-003,7.531000E-005,-3.726000E-003,1.414000E-002,9.336000E-004,5.818000E-004,4.878000E-004,3.207000E-003
7,07/12/07 00:41,-5.984000E-001,2.129000E-001,-8.344000E-002,-1.284000E-001,-1.186000E-001,2.603000E-003,9.276000E-002,-2.701000E-002,-7.964000E-002,3.807000E-001,3.873000E-003,-1.181000E-005,-8.178000E-004,2.615000E-004,3.438000E-002,1.511000E-003,2.926000E-003,1.121000E-002,-5.617000E-003,1.078000E-003,5.783000E-004,-2.160000E-004,4.555000E-004
7,07/12/07 01:09,-3.856000E+000,4.789000E-001,3.225000E-002,-9.047000E-002,2.603000E-002,-9.016000E-003,1.215000E-001,-1.784000E-002,-2.994000E-002,5.111000E-002,-5.797000E-003,-1.210000E-003,-3.511000E-004,1.410000E-004,3.620000E-002,1.020000E-003,-2.345000E-004,6.708000E-004,-5.745000E-003,1.023000E-003,-5.834000E-004,2.565000E-005,-2.622000E-003
7,07/14/07 00:40,-8.973000E+000,6.424000E-001,1.173000E-002,3.820000E-002,-6.927000E-002,-4.390000E-003,2.136000E-001,-1.048000E-001,-2.424000E-002,7.429000E-002,1.857000E-003,-4.688000E-004,-1.713000E-003,1.203000E-003,-1.233000E-001,-2.828000E-003,-1.398000E-003,-8.694000E-003,3.099000E-002,4.881000E-004,-1.534000E-003,-3.779000E-004,-8.084000E-003
7,07/14/07 01:23,-2.163000E+000,6.939000E-001,8.773000E-002,8.008000E-002,1.801000E-001,-9.438000E-003,2.097000E-001,1.230000E-001,1.623000E-002,-2.087000E-001,-7.348000E-004,-7.229000E-004,-1.733000E-003,1.749000E-003,-6.986000E-002,-8.584000E-004,-2.129000E-003,-1.142000E-002,2.338000E-002,6.036000E-004,-8.121000E-004,-1.662000E-003,-7.889000E-003
7,07/16/07 00:42,-5.877000E+000,1.830000E-001,2.756000E-002,-2.294000E-002,-3.475000E-002,6.113000E-004,8.088000E-002,-3.905000E-002,-1.488000E-002,1.654000E-001,2.219000E-003,1.048000E-003,3.612000E-004,9.836000E-005,-1.258000E-001,-2.210000E-003,-1.994000E-003,-9.819000E-003,-6.242000E-005,1.095000E-003,-4.837000E-004,2.495000E-004,-4.201000E-003
7,07/16/07 01:19,-2.564000E-001,5.272000E-001,1.099000E-001,6.947000E-002,1.923000E-001,-1.117000E-002,8.857000E-002,3.219000E-002,4.162000E-003,-7.743000E-002,8.344000E-004,1.028000E-004,-1.954000E-005,1.571000E-003,-7.661000E-002,3.499000E-003,3.302000E-003,-1.446000E-002,1.308000E-003,6.565000E-004,5.772000E-004,-4.088000E-004,-4.605000E-003
7,07/18/07 00:40,6.503000E+000,2.205000E-001,8.529000E-002,1.042000E-002,1.705000E-001,-1.332000E-002,1.502000E-001,1.216000E-001,7.056000E-002,-1.355000E-001,-8.278000E-004,3.570000E-005,3.570000E-004,5.471000E-003,-5.492000E-002,1.362000E-003,3.193000E-003,-9.888000E-003,-8.274000E-003,2.182000E-003,5.412000E-004,-1.578000E-003,-9.571000E-003
7,07/20/07 02:14,-1.264000E+000,5.788000E-001,3.305000E-002,-3.085000E-002,-1.714000E-002,-8.648000E-003,8.858000E-002,-7.530000E-002,-9.733000E-002,5.413000E-002,-3.607000E-003,-6.302000E-004,-6.270000E-004,1.433000E-003,-4.404000E-002,4.596000E-004,8.911000E-003,1.294000E-003,3.508000E-003,9.529000E-004,1.118000E-003,-2.553000E-004,-2.406000E-003
7,07/20/07 02:38,2.410000E-001,6.040000E-001,9.841000E-002,4.973000E-002,1.031000E-001,-8.358000E-003,1.578000E-001,8.278000E-003,7.603000E-003,-5.897000E-002,3.514000E-004,-3.496000E-004,-6.527000E-004,1.904000E-003,-7.730000E-002,1.405000E-003,5.073000E-003,-4.015000E-003,1.563000E-003,8.029000E-004,7.590000E-004,-5.674000E-004,-1.217000E-003
7,07/24/07 00:41,6.479000E+000,6.046000E-001,3.993000E-002,-7.301000E-002,-1.277000E-001,-3.449000E-003,2.521000E-001,-1.128000E-001,-6.538000E-002,9.146000E-002,-2.961000E-003,1.625000E-004,7.221000E-004,1.336000E-003,8.756000E-002,1.922000E-004,4.066000E-003,-2.595000E-003,2.424000E-003,4.256000E-004,2.425000E-004,-8.294000E-004,-4.370000E-003
7,07/24/07 01:19,-4.217000E-001,6.504000E-001,1.148000E-001,-9.794000E-003,1.018000E-001,5.079000E-004,2.909000E-001,7.454000E-002,1.933000E-003,-7.428000E-002,-1.717000E-003,1.737000E-004,6.610000E-004,2.189000E-003,5.860000E-003,-9.510000E-004,-1.452000E-003,-1.422000E-002,7.788000E-004,1.276000E-003,-3.532000E-004,2.332000E-004,-3.814000E-003
7,07/26/07 00:44,9.147000E+000,-7.181000E-002,2.176000E-001,2.628000E-002,4.136000E-003,-1.460000E-002,5.531000E-002,-4.824000E-002,-1.254000E-002,5.899000E-003,6.865000E-004,1.267000E-004,-8.681000E-004,5.248000E-003,-9.910000E-002,1.437000E-003,2.848000E-003,-1.230000E-002,5.386000E-003,7.057000E-004,8.655000E-004,-4.707000E-005,6.110000E-003
7,07/28/07 00:41,1.993000E+000,6.085000E-001,1.455000E-001,-5.952000E-002,2.048000E-001,-3.340000E-003,5.118000E-002,7.472000E-002,-8.485000E-003,-3.759000E-002,-7.058000E-003,8.143000E-005,-8.967000E-004,8.846000E-004,1.991000E-001,-2.058000E-003,8.465000E-004,-7.608000E-003,3.018000E-003,-1.280000E-004,-1.660000E-003,-6.592000E-004,-5.046000E-003
7,07/30/07 00:40,1.065000E+000,8.270000E-002,-5.013000E-002,-1.108000E-001,-1.432000E-001,4.550000E-004,1.517000E-002,-7.133000E-002,-8.049000E-003,2.770000E-001,-2.616000E-003,-1.324000E-004,-1.120000E-003,1.416000E-003,1.101000E-001,-1.433000E-003,-4.950000E-003,-1.258000E-002,1.633000E-002,-9.904000E-005,-8.671000E-004,2.249000E-005,-7.581000E-003
7,07/30/07 01:08,-2.724000E-002,7.913000E-001,2.089000E-001,5.945000E-002,7.363000E-002,-1.115000E-002,-7.299000E-003,1.572000E-001,5.268000E-002,-5.952000E-002,-2.757000E-003,2.478000E-004,-8.635000E-004,1.227000E-003,-3.690000E-002,2.793000E-004,-5.004000E-003,-1.908000E-002,2.412000E-002,-1.025000E-003,4.832000E-005,-2.597000E-004,-7.485000E-003
7,08/01/07 00:45,6.381000E+000,1.278000E-002,-1.299000E-001,-8.928000E-002,-3.123000E-001,1.884000E-002,4.630000E-002,-6.214000E-002,-9.519000E-002,5.914000E-001,1.996000E-003,-6.898000E-005,4.707000E-004,1.027000E-003,3.715000E-001,1.203000E-003,9.511000E-004,5.500000E-003,-4.515000E-004,-3.078000E-004,6.045000E-004,1.264000E-003,-1.906000E-004
7,08/01/07 01:12,2.159000E+000,3.103000E-001,2.091000E-002,-2.481000E-002,-5.270000E-002,-6.917000E-003,-6.473000E-003,-9.194000E-002,-4.422000E-004,1.310000E-001,1.916000E-003,-3.464000E-004,-6.910000E-004,4.914000E-006,-1.872000E-002,1.790000E-003,-1.300000E-003,-6.544000E-003,7.341000E-003,2.045000E-004,1.884000E-003,1.043000E-005,-7.483000E-004
7,08/03/07 00:44,-5.210000E+000,1.852000E-001,1.925000E-002,-5.685000E-002,-1.725000E-001,-2.372000E-005,1.479000E-002,-3.396000E-003,4.430000E-003,4.288000E-001,9.963000E-003,1.855000E-004,-1.668000E-003,-1.316000E-003,-1.819000E-002,-1.997000E-003,-6.990000E-004,1.546000E-003,-8.070000E-003,3.726000E-004,7.159000E-004,4.160000E-004,4.242000E-004
7,08/03/07 01:19,-5.042000E+000,3.135000E-001,-4.170000E-002,-1.081000E-001,-1.010000E-001,2.294000E-003,3.162000E-002,-1.768000E-002,-8.986000E-003,2.081000E-001,6.951000E-004,1.031000E-003,-8.837000E-004,4.050000E-004,7.782000E-002,-9.462000E-004,2.202000E-004,-5.252000E-003,-9.021000E-003,4.859000E-004,4.651000E-004,-8.232000E-004,9.165000E-004
7,08/05/07 00:45,-4.291000E+000,2.253000E-001,-6.974000E-003,3.273000E-002,-1.645000E-001,-1.370000E-003,1.859000E-002,-1.154000E-001,-2.144000E-003,3.664000E-001,7.790000E-003,-2.456000E-004,-1.780000E-003,-4.145000E-004,-7.045000E-002,-5.640000E-005,3.337000E-003,-1.062000E-002,4.198000E-002,3.951000E-004,1.260000E-003,-4.213000E-005,-4.487000E-003
7,08/05/07 01:18,-3.239000E+000,3.624000E-001,4.097000E-002,-2.487000E-002,-5.738000E-002,-1.316000E-002,1.002000E-002,-1.570000E-001,-2.508000E-003,6.765000E-002,-7.553000E-004,1.060000E-004,-1.096000E-003,3.055000E-004,-4.911000E-003,1.632000E-003,2.060000E-004,-7.888000E-003,8.947000E-003,6.810000E-004,7.157000E-004,-9.105000E-004,-5.027000E-003
7,08/07/07 01:02,3.201000E+000,3.038000E-001,-1.245000E-002,-1.619000E-002,-2.901000E-001,-1.200000E-003,3.557000E-002,-1.026000E-001,-7.985000E-002,5.094000E-001,1.272000E-002,3.229000E-004,1.338000E-003,-5.448000E-005,-4.948000E-002,-9.682000E-004,1.039000E-004,6.431000E-003,1.469000E-002,1.148000E-003,2.031000E-003,1.008000E-003,-5.989000E-005
7,08/07/07 01:31,-5.267000E-001,3.702000E-001,4.475000E-002,-4.318000E-002,-1.220000E-001,-1.011000E-002,3.234000E-002,-8.752000E-002,-2.066000E-002,2.481000E-001,6.342000E-003,-5.053000E-004,-9.476000E-004,3.469000E-004,-4.475000E-002,-6.977000E-004,3.912000E-003,-5.398000E-003,8.742000E-003,1.649000E-003,1.232000E-003,-1.329000E-006,-2.770000E-003
7,08/09/07 01:11,-6.089000E+000,5.660000E-002,-9.996000E-002,3.392000E-003,-2.456000E-001,4.667000E-003,2.364000E-002,-8.226000E-002,-1.580000E-001,4.703000E-001,1.330000E-002,3.200000E-004,-7.221000E-004,-4.430000E-004,-8.934000E-002,-1.063000E-003,2.256000E-002,2.609000E-003,4.390000E-003,-2.783000E-003,2.139000E-003,2.012000E-003,1.276000E-002
7,08/09/07 01:41,-8.518000E-002,2.118000E-001,-3.340000E-002,-5.128000E-002,-3.365000E-002,-3.202000E-003,6.919000E-002,-6.250000E-002,-9.013000E-002,1.597000E-001,3.141000E-003,6.914000E-004,3.983000E-004,-1.876000E-005,-4.116000E-002,1.007000E-004,7.402000E-003,-4.591000E-003,1.530000E-002,-1.411000E-003,9.669000E-004,-8.860000E-005,6.431000E-003
7,08/11/07 00:57,-5.110000E+000,-1.310000E-001,1.245000E-003,-4.102000E-002,-8.344000E-002,-3.815000E-003,3.134000E-002,-1.225000E-001,-3.422000E-002,6.507000E-002,1.663000E-003,5.537000E-004,-1.043000E-003,-5.839000E-004,7.650000E-003,-5.737000E-004,-7.274000E-005,-1.659000E-003,1.305000E-002,-1.900000E-003,-3.988000E-004,1.676000E-004,-1.517000E-003
7,08/11/07 01:27,-2.319000E+000,9.596000E-002,7.744000E-002,7.850000E-002,1.716000E-001,-1.549000E-002,9.996000E-003,7.037000E-002,2.067000E-002,-9.321000E-002,1.619000E-003,-1.223000E-004,-1.331000E-003,4.639000E-004,-6.546000E-002,-6.779000E-004,-2.880000E-003,-1.972000E-003,6.766000E-003,-1.191000E-003,2.668000E-004,-4.734000E-004,-4.470000E-003
7,08/13/07 00:52,2.899000E+000,1.528000E-001,-1.098000E-002,3.604000E-002,-2.951000E-002,-7.459000E-003,-3.132000E-002,-1.001000E-001,2.201000E-002,1.935000E-001,2.806000E-003,-8.681000E-005,-1.586000E-003,-1.346000E-003,-8.652000E-002,-4.002000E-004,2.264000E-003,-3.655000E-003,1.686000E-002,-1.324000E-003,1.427000E-004,8.007000E-004,1.259000E-004
7,08/13/07 01:19,-2.566000E+000,1.462000E-001,1.735000E-002,-4.372000E-002,3.047000E-002,-1.124000E-002,-3.129000E-002,-7.897000E-002,2.760000E-002,2.693000E-002,2.074000E-003,5.889000E-004,-8.001000E-004,-9.415000E-005,-4.491000E-002,4.032000E-004,8.393000E-004,-8.215000E-003,4.923000E-003,-9.610000E-004,5.511000E-004,-8.316000E-004,-1.209000E-003
7,08/15/07 00:58,1.140000E+000,-1.950000E-002,-7.148000E-002,3.177000E-002,-2.030000E-001,4.984000E-003,4.753000E-002,-1.187000E-001,-3.023000E-002,3.054000E-001,9.275000E-003,-4.799000E-004,-2.361000E-003,-5.390000E-004,-4.230000E-002,-1.944000E-003,-6.334000E-004,-6.518000E-003,2.288000E-002,-5.701000E-004,5.168000E-004,4.306000E-004,-1.681000E-003
7,08/15/07 01:30,-3.672000E+000,5.734000E-001,9.551000E-002,3.213000E-002,2.418000E-002,-8.293000E-003,1.435000E-002,5.229000E-002,2.528000E-002,-4.469000E-002,9.148000E-003,-1.097000E-003,-1.407000E-003,4.299000E-004,-5.522000E-002,-1.960000E-003,2.967000E-003,-4.821000E-003,5.097000E-002,1.606000E-003,-1.249000E-003,-2.195000E-004,3.422000E-003
7,08/17/07 01:09,-7.580000E-001,1.089000E-001,-9.656000E-002,-3.179000E-002,-2.205000E-001,6.441000E-003,-2.905000E-003,-5.821000E-002,-1.506000E-002,4.306000E-001,2.427000E-002,-1.330000E-003,-7.022000E-004,-1.248000E-003,-6.270000E-002,-1.849000E-003,4.145000E-003,1.354000E-003,-1.294000E-003,1.933000E-003,1.438000E-003,3.215000E-004,2.707000E-003
7,08/17/07 01:38,-3.390000E+000,2.107000E-001,-1.849000E-002,-1.071000E-001,-1.351000E-001,-9.717000E-003,-2.656000E-002,-5.750000E-002,3.580000E-002,1.269000E-001,1.190000E-002,-2.413000E-004,-1.451000E-003,7.792000E-006,-2.073000E-002,-1.240000E-003,9.508000E-004,-4.934000E-003,-1.393000E-003,2.027000E-003,1.054000E-003,-2.071000E-004,2.888000E-003
7,08/19/07 01:28,-8.071000E+000,5.391000E-002,-5.634000E-002,-7.680000E-002,-1.565000E-001,-5.766000E-003,-2.800000E-002,1.341000E-002,8.508000E-002,1.650000E-001,1.140000E-002,-3.972000E-004,-1.240000E-003,-7.345000E-004,-2.505000E-002,-1.303000E-003,-1.814000E-003,-3.786000E-003,-7.201000E-003,2.420000E-003,9.761000E-004,-1.247000E-004,-7.561000E-003
7,08/19/07 01:34,4.833000E+000,9.254000E-003,-4.366000E-002,-6.444000E-003,-2.070000E-001,4.283000E-003,4.894000E-002,-1.530000E-002,-1.358000E-002,4.362000E-001,2.321000E-002,-8.920000E-004,-1.516000E-003,-6.709000E-004,-9.137000E-002,-1.393000E-003,1.445000E-003,-1.533000E-003,-2.592000E-003,1.499000E-003,2.211000E-003,3.616000E-004,-3.152000E-003
7,08/21/07 01:36,1.569000E+000,-2.192000E-001,-1.507000E-002,5.433000E-002,-1.926000E-002,-5.528000E-003,8.024000E-003,4.029000E-002,-8.107000E-003,-3.925000E-002,5.947000E-003,-2.991000E-005,-1.536000E-003,1.807000E-003,-4.812000E-002,-4.460000E-004,1.842000E-002,5.103000E-003,4.744000E-002,1.980000E-003,4.239000E-004,-6.389000E-004,1.083000E-002
7,08/23/07 01:16,1.581000E+000,1.469000E-001,-6.114000E-002,-1.128000E-001,-1.679000E-001,1.595000E-002,3.651000E-002,-6.417000E-002,-1.140000E-001,2.736000E-001,5.589000E-003,-4.675000E-004,4.736000E-004,-9.012000E-004,1.793000E-001,-8.018000E-004,-1.330000E-003,3.313000E-004,1.256000E-002,9.234000E-004,9.520000E-004,7.226000E-005,-3.795000E-005
7,08/23/07 01:46,-2.258000E-001,2.787000E-001,-7.579000E-004,-2.672000E-002,-1.756000E-003,-1.082000E-002,1.754000E-002,-3.479000E-002,9.901000E-003,2.397000E-002,1.125000E-003,3.998000E-004,-7.634000E-005,8.597000E-005,-3.787000E-002,7.570000E-004,-3.332000E-003,-7.136000E-003,-9.374000E-004,2.087000E-003,2.051000E-003,1.312000E-003,1.836000E-003
7,08/25/07 00:42,-1.345000E+000,3.924000E-002,4.697000E-002,-3.835000E-002,-5.198000E-002,-5.240000E-003,3.566000E-002,-2.359000E-001,-4.404000E-002,9.989000E-002,5.322000E-003,-5.001000E-004,-8.715000E-004,9.624000E-005,-4.870000E-002,-1.341000E-003,-3.253000E-003,6.649000E-003,3.134000E-002,2.092000E-003,1.484000E-003,4.447000E-004,2.486000E-003
7,08/25/07 01:15,-1.420000E+000,4.904000E-001,1.713000E-001,1.549000E-001,6.358000E-002,-1.071000E-002,4.726000E-002,9.778000E-002,1.396000E-002,-1.004000E-001,1.474000E-003,3.448000E-004,-9.968000E-004,1.370000E-003,-4.829000E-002,-1.113000E-004,-6.626000E-003,-1.523000E-002,5.792000E-002,9.854000E-004,5.061000E-004,8.575000E-004,3.513000E-003
7,08/27/07 00:47,-1.116000E+000,2.633000E-001,-6.002000E-002,-4.940000E-002,-1.768000E-001,1.155000E-002,9.825000E-002,-9.040000E-002,-7.633000E-002,4.342000E-001,1.895000E-002,-2.668000E-004,-2.346000E-004,-4.723000E-004,-4.111000E-002,-6.131000E-004,-1.946000E-003,-2.144000E-003,2.508000E-003,2.014000E-003,2.186000E-003,1.137000E-003,-1.646000E-003
7,08/27/07 01:22,1.517000E+000,4.027000E-001,8.114000E-002,1.505000E-002,-4.748000E-002,-8.217000E-003,5.658000E-002,-5.499000E-002,-1.431000E-002,8.343000E-002,4.017000E-003,1.407000E-003,1.610000E-004,-5.348000E-004,-6.415000E-002,3.034000E-003,-6.594000E-003,-7.622000E-003,-2.843000E-003,3.412000E-003,5.575000E-003,1.745000E-003,-1.946000E-003
7,08/29/07 01:17,3.015000E+000,8.195000E-003,-1.127000E-001,-8.271000E-002,-2.267000E-001,1.216000E-002,3.996000E-003,-4.766000E-002,-6.432000E-002,5.058000E-001,1.560000E-002,-7.056000E-004,-2.944000E-004,-1.539000E-003,4.012000E-002,-1.482000E-003,2.744000E-002,5.382000E-003,1.112000E-003,1.026000E-003,1.950000E-003,1.013000E-003,1.168000E-002
7,08/29/07 02:02,-1.497000E+000,2.683000E-001,-1.282000E-002,-1.499000E-001,-1.368000E-001,-2.490000E-003,7.275000E-003,-5.496000E-002,-4.896000E-002,3.575000E-001,5.110000E-003,2.473000E-004,1.737000E-003,-1.239000E-003,1.304000E-001,-1.814000E-005,3.553000E-002,9.452000E-003,9.196000E-004,1.764000E-003,2.734000E-003,-2.152000E-004,1.627000E-002
