**** Analysis Summary ****

Time of run: ,02/02/16 22:59
Concentration file: ,\\VBOXSVR\Downloads\pmf_fa\RFsH.csv
Uncertainty file: ,\\VBOXSVR\Downloads\pmf_fa\RFsHunc8.csv
Configuration file: ,


**** Input Data Statistics ****

Species,Category,S/N,Min,25th,Median,75th,Max,% Modeled Samples,% Raw Samples
15                    4,0.00049,0.00032,0.00011,0.00023,0.00038,0.00123,0.01500,0.00005,0.01046,0.00071,0.00009,0.00024,0.00037,0.00010,0.00328,0.00300,0.00108,0.11561,
15                    5,5.57131,167.19957,34.36888,24.04826,23.36819,275.62919,975.78023,18.69519,105.82608,21.83396,5.42644,4.23802,47.96667,55.99813,111.39168,1861.14766,134.10822,552.22564,
15                    6,5.57393,167.41838,34.23353,24.03943,23.37028,275.68115,975.96163,18.69171,105.84415,21.83301,5.42991,4.23935,47.97194,56.00571,111.41395,1861.63666,134.12640,552.31959,
15                    7,0.00454,0.00131,0.00046,0.00187,0.00300,0.01011,0.12667,0.00043,0.09748,0.00621,0.00072,0.00185,0.00323,0.00057,0.03068,0.00880,0.00889,1.08389,
15                    8,5.57252,167.31857,34.30645,24.04732,23.37409,275.66405,975.87318,18.68650,105.83193,21.83099,5.42920,4.23930,47.97273,56.00159,111.42876,1861.39232,134.11286,552.25602,
15                    9,5.57279,167.39130,34.27235,24.04951,23.37501,275.66538,975.90320,18.68905,105.84759,21.83160,5.43172,4.24048,47.96899,56.00149,111.42104,1861.51445,134.10980,552.22926,
15                    10,5.57115,167.28911,34.30061,24.04093,23.37387,275.54790,975.70468,18.69027,105.82901,21.82767,5.42991,4.23819,47.94717,55.99826,111.39537,1860.83805,134.10337,552.03776,
15                    11,5.57073,167.22648,34.35154,24.04002,23.37239,275.52288,975.68699,18.69932,105.81966,21.82646,5.43079,4.23714,47.93979,56.00315,111.39194,1860.66211,134.10712,552.05308,
15                    12,5.57365,167.01398,34.36491,24.03345,23.36762,275.60284,975.95689,18.67091,105.86808,21.82266,5.42587,4.23694,47.96244,55.99528,111.38368,1861.59237,134.11263,552.25277,
15                    13,5.57157,166.72778,34.35504,24.03268,23.36255,275.51411,975.71676,18.69605,105.83154,21.81353,5.42346,4.23646,47.94057,55.97940,111.35841,1860.73879,134.10775,552.07769,
