SampleID,11,11erro,12,12erro,13,13erro,14,14erro,15,15erro,16,16erro,17,17erro,19,19erro,20,20erro,22,22erro,23,23erro,24,24erro,25,25erro,26,26erro,28,28erro,29,29erro,30,30erro,35,35erro,37,37erro,38,38erro,40,40erro,82,82erro
AFR365      ,20726.980469,1593.765991,4852.369141,577.322388,22893.917969,581.537781,53661.078125,1134.794189,328.591156,48.067177,9984.271484,193.597168,48776.082031,795.823914,21705.636719,286.93042,20025.404297,254.316086,1969.73999,52.190388,27.509079,6.543363,73.273361,7.956183,296.89447,8.227679,18138.359375,301.352417,27.813414,8.465112,104.185562,15.289807,1569.576416,29.62282,518.595215,12.733578,65.302017,10.592607,172.94368,11.238294,71.034653,11.348086,533.26239,24.856554
AFR366      ,2267.148193,707.43689,802.488464,404.133209,699.164612,130.087875,885.619873,59.662689,16.868401,21.088079,112.785088,14.471003,99.280174,11.871085,105.910995,8.810416,186.042877,10.586476,43.755524,5.249063,2.032989,5.267425,31.424431,7.5417,23.779922,4.853791,250.683945,11.087372,56.354389,8.232006,0,0,52.937862,18.322823,35.065628,9.311231,15.690758,10.06953,33.309742,10.540843,7.48219,11.000856,62.176334,21.029217
AFR367      ,2455.534668,849.506042,1636.909058,468.198395,12338.87793,347.420227,25054.541016,534.551636,47.636002,33.390591,7204.183105,136.701645,4353.006348,77.701523,17019.316406,224.835175,5415.443359,71.161903,832.660889,23.043802,15.016141,5.85309,48.734917,7.744704,161.189255,6.326645,7332.582031,123.039558,44.757858,8.464798,49.97271,15.084147,963.487061,23.583946,134.335938,10.104538,54.546963,10.672253,64.182388,10.900504,35.78228,11.399265,331.18045,22.997435
AFR368      ,11546.889648,1229.501831,4233.440918,556.826538,26799.181641,649.34259,60694.332031,1265.945313,470.044464,41.893646,9084.418945,170.57338,27129.533203,443.736053,12058.287109,160.432404,17598.875,222.373306,2069.632324,54.801094,30.094402,6.89172,66.95179,8.147756,338.627899,9.065468,21681.595703,359.893616,33.887028,8.980678,77.149773,15.498389,1251.272583,26.448809,172.402374,10.719093,38.11647,11.170111,124.752251,11.663628,81.829475,12.050101,316.884552,23.996744
AFR369      ,5994.105469,920.005615,892.239929,458.628235,7673.733398,260.576019,16210.864258,354.796692,29.844093,33.093155,7101.162598,134.898605,12893.540039,214.434738,19766.498047,260.581665,4365.470703,58.355419,549.215271,15.903219,12.813993,5.580391,35.820103,7.616924,104.379921,5.626122,4331.669434,73.721458,47.240971,8.328744,25.559916,14.925689,512.697754,20.199526,186.055878,10.243184,41.737415,10.595412,58.616989,10.801162,17.309546,11.256019,203.122375,22.018696
AFR370      ,2780.585449,797.284729,1463.385376,454.954926,9403.4375,290.380341,18353.558594,397.251038,205.015945,30.755154,5918.454102,113.439705,2195.085938,43.32489,6284.39502,85.34137,3896.002197,52.321625,612.655029,17.554234,23.841419,5.838541,29.717878,7.705988,137.397614,6.102424,6379.871582,107.378906,50.30978,8.610996,56.943295,15.199248,279.518707,19.169527,765.722229,15.503683,25.25005,10.919011,42.688461,11.186357,24.205442,11.595369,203.903214,22.452526
AFR371      ,4565.777344,835.761597,1638.808594,452.877899,11768.608398,339.467194,22913.550781,490.477264,145.327774,32.240265,6507.351563,124.083656,6695.320801,114.695786,11978.592773,159.264877,5314.885742,69.821518,787.599426,21.85692,29.108709,5.754758,35.897678,7.617087,139.982376,5.982826,6998.256836,117.526138,44.711536,8.251117,22.054522,14.850997,262.260529,18.964306,467.447723,12.157792,35.774929,10.469003,59.432529,10.700964,30.012516,11.126264,197.314697,21.658758
AFR372      ,3204.703125,801.351074,1952.938843,445.818665,12306.839844,336.424286,25146.421875,535.53717,178.740158,30.04796,6548.495117,124.510185,3942.781006,70.593002,8943.538086,119.79287,5385.023438,70.540894,828.947815,22.797544,16.202307,5.306623,37.112949,7.375572,202.781158,6.428506,7681.79834,128.735489,38.127556,7.538145,10.051757,14.384587,1096.353027,24.493076,134.476013,9.032973,35.050739,9.432084,63.816059,9.69467,22.223223,10.115376,283.014557,20.375107
AFR373      ,20206.839844,1587.179321,4947.373047,569.280334,24826.773438,621.84021,56136.667969,1185.521729,386.351257,48.921028,10547.964844,203.340195,49040.488281,800.044739,23427.869141,309.364197,21106.935547,267.813995,2072.195068,54.812439,31.69615,6.464632,77.397972,7.872962,312.982422,8.353127,18903.878906,313.986938,35.858498,8.128944,118.59053,15.141417,1645.032349,30.344975,531.554077,12.594875,49.582794,10.17138,158.648163,10.743352,68.177261,10.882041,539.772522,24.171442
AFR374      ,4397.669434,800.565186,1797.913452,453.894592,15131.674805,400.335144,30019.408203,649.085632,188.471954,34.582428,7025.42627,137.961182,7447.133301,129.830963,12951.984375,173.021149,7733.138184,101.470627,1081.735962,29.25448,37.856728,5.497211,40.60363,7.367803,206.264984,6.433432,9928.65332,165.778854,31.878359,7.382413,39.15937,14.39691,326.625031,18.872963,148.346222,8.888998,50.162148,9.258162,74.137749,9.539083,30.431295,9.900125,202.146301,19.439194
AFR375      ,1026.471191,760.192383,512.109436,417.479706,1051.594849,138.30159,1505.960205,70.226486,23.655972,23.660492,347.204346,18.466297,143.379654,13.351145,366.252655,11.326054,288.434113,11.591567,64.731049,5.906245,0,0,36.827309,7.836361,25.820816,5.366591,604.939331,15.512114,72.942856,8.900527,0,0,46.210346,18.66255,45.485867,10.261435,20.23205,11.121754,29.456179,11.391266,14.307333,11.995589,73.76358,22.629614
AFR376      ,1329.490356,721.939941,1308.360107,420.872498,742.127747,134.067505,1119.495361,64.842758,42.81979,23.371243,368.035553,18.421818,47.049557,12.066378,297.958466,10.577932,245.64183,11.247478,44.920269,5.634922,7.115462,5.546089,28.580177,7.738055,26.139933,5.238449,430.715057,13.304789,60.129948,8.700724,0,0,46.24778,18.606688,47.592155,10.122733,13.904426,10.913507,28.951694,11.224516,15.829859,11.757594,62.713181,22.296358
AFR377      ,2095.72168,754.63208,1122.060791,423.101624,1043.491699,138.206131,1165.519653,66.127388,14.612892,23.382372,374.77179,18.673296,123.774185,13.188492,297.509125,10.696477,252.348709,11.350379,50.21397,5.784054,4.594418,5.674284,45.267879,7.880057,28.259697,5.382191,486.176544,14.037642,69.855568,8.968019,0,0,40.489738,18.683405,46.904217,10.370697,19.839321,11.24138,37.324425,11.549039,8.887389,12.074616,79.975594,22.88142
AFR378      ,1622.543823,634.146545,768.857178,389.890472,1539.30127,133.497086,2242.888672,78.159584,55.413307,20.767756,278.704102,15.938473,149.814255,12.133512,449.30249,11.720391,485.72052,12.816225,79.197609,5.40857,2.923224,4.800549,35.974926,7.307258,35.048954,4.65147,936.98291,19.501596,46.169899,7.541627,0,0,45.07201,18.077501,32.539387,8.737514,10.97209,9.454599,25.357262,9.709522,13.526426,10.182932,54.603573,19.342722
AFR379      ,1824.752075,588.644897,369.471771,375.344574,866.495483,122.167023,1062.524536,59.141064,22.0357,19.124062,332.890839,15.891019,68.96212,10.41101,340.19931,10.459636,185.835617,10.41106,40.452061,4.619742,1.938559,4.431139,36.284885,7.139803,20.85873,4.217628,416.7146,12.240104,37.716248,6.937316,0,0,45.898228,17.87245,24.39913,8.039779,14.68572,8.708678,19.297998,8.916741,10.876921,9.345285,45.145454,17.7246
AFR380      ,1034.654419,634.215637,570.738525,384.162201,775.622437,124.819992,736.300415,56.602493,5.195695,19.808847,329.692627,16.279015,96.860664,11.183655,226.688965,9.531522,179.038818,10.432082,41.702469,4.901309,1.295071,4.748654,28.986923,7.314252,20.564779,4.49472,480.343658,13.249406,42.058563,7.42139,0,0,63.74551,18.088291,43.628296,8.571075,17.616158,9.259662,32.885292,9.507063,8.971231,9.950867,51.883984,18.891722
AFR381      ,965.793457,768.772888,817.761536,430.323181,1023.144287,138.982681,961.400269,64.163399,31.109224,24.311689,339.229675,18.80479,80.432495,12.795372,290.308289,10.70733,214.38475,11.13728,59.650307,5.98245,5.90799,5.816712,25.875412,7.868132,32.871021,5.492206,532.14978,14.787884,71.5494,9.100436,0,0,27.391119,18.742836,37.388908,10.514019,13.238852,11.408228,31.009184,11.723083,10.068123,12.245005,70.984642,23.306416
AFR382      ,2112.329834,733.847351,884.080811,418.902039,930.504578,134.63382,1193.963135,65.408478,34.061195,23.365736,321.570557,17.944979,66.793571,12.090628,200.672791,9.822294,292.558868,11.502226,58.431286,5.680267,1.755763,5.606216,31.191723,7.708724,32.163582,5.206075,630.749695,15.794254,68.778389,8.587624,0,0,40.678825,18.516848,44.514706,9.925151,14.145823,10.720519,36.368019,11.230772,7.761376,11.782582,82.722832,22.375822
AFR383      ,1199.740845,721.675354,1082.660034,422.457214,590.814758,132.827362,556.322205,59.263531,8.425415,23.656544,761.068665,24.091307,98.896988,12.829052,248.210312,10.231679,182.62384,10.821625,20.594482,5.417429,2.246267,5.538898,29.982378,7.75415,25.034966,5.208704,327.382874,12.1128,59.93726,8.654499,0,0,50.8922,18.598404,59.644722,10.147199,18.495808,10.879885,28.361437,11.339587,5.661576,11.909321,69.863327,22.234634
AFR384      ,386.393005,750.147278,365.970123,417.374542,651.255249,135.170822,613.346924,60.006355,8.758593,23.681257,256.273926,17.207527,69.034019,12.233347,231.877655,10.11324,156.392273,10.756746,35.369373,5.780523,3.634738,5.852934,41.146626,7.866726,32.388344,5.496809,332.860321,12.550368,73.149109,9.186761,0,0,37.811649,18.79081,61.484039,10.613443,22.015339,11.423783,24.721079,11.93471,14.713114,12.538584,74.865372,23.336344
AFR385      ,1524.31189,722.324829,712.737061,415.354645,784.271057,135.034149,719.230835,59.597694,27.248955,23.038013,595.652588,21.660301,162.152939,13.283149,227.900558,10.097556,227.54184,11.184756,31.370419,5.419268,3.75795,5.575755,36.518238,7.702408,21.397432,5.208152,342.771942,12.157279,65.523605,8.728954,0,0,50.162582,18.618967,241.081589,11.013889,12.528467,10.937192,33.335224,11.431671,11.642064,11.923307,79.648178,22.321894
AFR386      ,416.987457,691.774353,182.005173,410.980652,751.25592,132.533951,890.497131,62.804878,2.268381,23.980066,612.412842,22.325384,2604.614014,49.447098,4653.214355,64.114647,368.728546,12.51601,45.998222,5.407953,3.569411,5.323758,29.543266,7.601227,16.727398,5.062034,791.583801,17.506403,66.458641,8.537358,0,0,96.278671,18.611317,46.633297,9.895298,24.813801,10.714604,35.082638,10.989121,8.701536,11.408022,59.235126,21.733353
AFR387      ,777.011536,516.500061,516.91571,360.69632,594.016418,114.409294,506.299408,50.324383,1.621962,16.868429,209.808914,13.238922,101.3806,9.799603,328.551483,10.02597,245.046417,10.581908,27.254993,4.060972,0,0,16.60844,6.832033,10.361573,3.736332,307.570648,10.609398,27.00547,6.208155,5.408481,13.743766,53.158421,17.636042,28.932392,7.207358,10.500738,7.702477,15.9795,7.981647,8.180156,8.404944,34.211628,15.927487
AFR388      ,1130.023926,577.391296,875.921509,377.159454,620.312378,117.882072,434.158691,50.445419,35.03437,17.854719,203.054092,13.598795,124.065208,10.5539,174.286346,8.837106,105.724251,9.796728,19.412388,4.223207,5.760136,4.344521,32.510422,7.059875,16.385221,4.013054,153.710236,9.492935,30.223064,6.749763,0,0,20.479902,17.783527,18.898161,7.785132,12.38363,8.451324,16.1579,8.644014,11.167447,9.048126,52.464329,17.314232
AFR389      ,810.160156,605.11853,810.647766,384.819977,579.414246,122.409248,625.564331,55.114887,24.653818,20.118097,265.689758,15.491646,102.640854,11.047198,332.528564,10.422572,179.434021,10.46377,31.642193,4.692498,2.032989,4.558981,28.269896,7.201397,19.846571,4.354526,219.467331,10.141961,42.442478,7.247579,0,0,39.686344,17.993254,32.920074,8.227587,10.524878,8.93334,19.496521,9.359122,14.936461,9.775645,65.836632,18.600677
AFR390      ,3115.753174,754.468018,954.083252,455.45816,11692.852539,322.756836,23023.339844,520.437073,205.309296,30.770914,6391.724121,127.714035,4920.605469,92.588326,11936.905273,165.589523,5686.543945,78.890228,773.717896,21.269941,18.001335,4.943936,46.252026,7.845228,178.357895,6.083128,7641.723633,141.540741,39.861195,7.328223,24.897635,15.201702,304.836578,20.554604,125.27845,8.4835,0,0,59.346855,9.021938,30.737307,9.502379,178.271576,18.48579
AFR391      ,6047.050293,958.720703,590.192261,469.407501,3842.57959,194.888611,6576.72998,181.565628,124.462486,31.888248,5620.243652,114.187889,16700.976563,290.390015,17362.150391,238.788254,2539.637695,39.865929,200.645523,7.56593,9.279269,5.122463,31.478012,7.980219,54.984295,5.03218,2278.313232,44.366787,60.72398,8.210205,63.222927,15.840645,692.93042,23.441271,687.134399,15.001534,50.466537,10.119335,44.140572,10.375394,13.226443,10.912822,358.608521,21.838587
AFR392      ,2172.956055,721.420715,512.290833,451.003082,2912.856201,168.881439,5336.925781,156.183319,63.63583,28.16433,3671.891357,77.349983,3058.969482,62.138371,9266.085938,129.854095,1608.208252,28.410208,188.511948,7.400383,11.947506,5.289691,42.919098,8.121252,63.336227,5.309061,2106.032715,41.473763,71.778595,8.588274,67.251816,16.034548,377.317719,21.390322,288.063263,11.174129,29.765751,10.503094,29.713043,10.790223,12.976017,11.452368,178.220749,21.979168
AFR393      ,0,0,122.988396,450.291138,113.4524,517.38147,30.579964,56.194515,0,0,0,0,0,0,17.51989,9.060447,0,0,23.549299,7.585585,32.95974,11.739075,76.603523,10.186818,59.117012,8.497955,108.336456,21.455208,163.711243,14.001168,187.215347,19.897551,6.796568,22.799734,88.544029,15.77513,20.828516,16.977396,66.37233,17.660133,24.865807,18.736687,112.156601,34.385666
AFR394      ,11359.496094,1244.903809,3255.665283,568.82428,21297.933594,548.914063,45501.511719,986.635925,14.386793,40.484852,7320.717773,151.717102,28126.621094,483.006622,8420.927734,118.576454,13393.356445,178.370972,1629.119507,42.176971,27.06987,6.642311,69.903206,8.636926,266.156586,8.209131,20864.021484,382.907013,46.598347,9.190892,133.080475,16.710348,418.784973,21.834394,806.612427,17.024839,32.235565,11.043934,107.435982,11.417482,74.93029,11.971573,226.719376,22.902796
AFR395      ,3257.984619,702.631348,1050.315308,449.858673,8883.197266,265.84549,17971.625,401.795197,64.975533,27.496557,4922.207031,104.085144,2698.307617,55.896271,6346.759766,90.410278,3634.19043,52.822323,584.892456,16.117943,22.613777,4.918475,43.793308,7.808566,107.733932,5.173681,5858.749512,109.087875,41.019238,7.289825,12.159391,15.170249,120.194145,19.852505,81.14267,8.298976,29.064793,8.702701,44.952538,9.124331,27.948343,9.557549,87.50959,17.934488
AFR396      ,0,0,74.872368,397.493073,151.786438,413.916443,56.464577,49.515736,0,0,0,0,0,0,56.398746,8.269949,24.169809,10.117355,18.768908,4.569742,7.719433,5.57519,85.591499,8.275888,28.240002,4.899479,76.199974,10.841641,61.925034,8.201336,22.417976,15.678637,7.255181,20.008324,39.390743,9.352604,5.432437,9.964124,26.781355,10.365432,18.377798,11.044539,51.275948,20.356764
AFR397      ,36043.300781,2708.129395,5781.30957,620.451172,18070.572266,471.014771,39833.878906,866.670288,291.750763,46.561951,10234.097656,207.172379,76252.320313,1294.224121,21816.990234,298.806244,18541.996094,243.422028,1427.495483,37.057034,9.471255,5.890133,63.680943,8.225575,227.911804,7.201037,12527.31543,230.683868,33.000401,8.200212,81.361526,15.850748,670.123169,23.250948,362.879242,11.186637,42.238846,9.857712,154.663498,10.560962,62.935574,10.748952,213.266464,20.857922
AFR398      ,7716.536621,1020.404053,2808.737549,524.749023,19900.5625,492.069031,42676.386719,925.929443,136.984512,35.614323,5478.983398,116.901253,18648.484375,322.942841,7311.669922,103.376991,10332.057617,137.040482,1444.500732,37.50293,33.31208,6.180604,63.13522,8.343265,206.837616,7.040262,16218.516602,298.068481,37.240349,8.437255,62.2925,15.841744,200.651184,20.527332,112.292,9.593071,36.550041,10.010411,91.72747,10.390039,74.157059,11.021242,89.948891,20.670547
AFR399      ,2670.392334,801.507141,494.060455,466.04306,3626.328125,179.513992,7087.268066,176.28186,83.309563,28.490858,3947.220459,87.431122,2705.183594,56.820057,4743.09375,69.109489,2302.971924,34.410034,239.631668,8.44202,15.614771,5.351352,39.25584,8.175557,117.344528,5.794283,3418.012695,64.929649,65.310753,8.563077,76.187622,16.076229,671.557251,23.379095,302.981445,11.021067,16.080271,10.257463,33.402248,10.730104,24.575962,11.330858,184.076218,21.52947
AFR400      ,6535.742676,993.564209,1400.250122,498.42569,12197.826172,347.980652,24940.607422,550.23468,148.371979,35.967419,8343.824219,169.281769,14578.300781,255.089447,22523.378906,308.400299,5112.18457,70.141655,818.93573,21.943796,16.431824,5.389729,46.579853,8.033339,162.128281,6.158901,7358.094727,136.416199,50.486778,8.05522,116.305077,16.033842,751.547668,23.867895,256.391754,10.178739,44.185493,9.745945,68.168327,9.933525,15.177831,10.485024,466.87027,22.539261
AFR401      ,2767.80127,707.012634,1643.272461,461.794739,9865.584961,281.396637,18613.164063,415.30777,192.046951,28.713474,4935.239746,104.570236,429.827972,21.910021,5914.189453,84.591209,2403.834717,35.632893,600.840576,16.609613,14.046894,5.285951,36.881557,8.055663,114.830002,5.598807,5668.67334,105.687332,56.461937,8.059552,36.634323,15.625673,167.227722,20.267494,90.92392,9.076836,32.835762,9.596437,45.459774,9.90414,27.332693,10.454687,106.049431,19.725361
AFR402      ,1182.391846,912.846863,314.905731,514.47229,5893.666992,228.818954,11012.819336,259.321136,82.974991,35.506374,4328.575684,96.094276,4755.432617,91.358131,10125.05957,141.561691,3780.416016,53.248928,489.988464,14.580281,12.671002,6.819478,58.577599,9.077358,125.702332,7.12085,4809.928223,90.367035,123.619576,11.099495,150.499939,17.824547,318.851318,22.12624,178.967484,12.734607,39.11282,13.273109,39.892731,13.871684,18.563942,14.726796,165.445236,27.790186
AFR403      ,2688.615234,870.533936,2030.13269,512.005249,10589.523438,305.759003,21052.496094,467.883942,173.491364,34.016159,6842.810547,141.018433,774.728699,29.406523,6717.220215,95.673218,3298.724609,46.968357,676.307678,18.713745,16.047453,6.253039,36.089329,8.586546,189.792938,7.246508,6651.648926,123.683868,72.916321,9.737605,323.876587,18.301584,476.897034,22.423304,240.135971,11.710093,33.445789,11.681561,47.276752,12.207747,32.087753,12.962555,257.548553,24.506901
