SampleID,11,11erro,12,12erro,13,13erro,14,14erro,15,15erro,16,16erro,17,17erro,19,19erro,20,20erro,22,22erro,23,23erro,24,24erro,25,25erro,26,26erro,27,27erro,28,28erro,29,29erro,30,30erro,34,34erro,35,35erro,37,37erro,38,38erro,39,39erro,40,40erro,41,41erro,45,45erro,56,56erro,58,58erro,71,71erro,90,90erro,82,82erro
ACC198MS      ,0,0,587.007446,382.648438,259.710663,116.929131,78.983971,48.637184,0,0,0,0,,,4.463753,7.683054,5.286042,9.341174,0,0,0,0,4.137911,7.285978,0,0,6.917532,8.061048,,,0,0,17.965002,14.572018,19.653673,18.245844,,,,,,,,,,,,,,,30.456064,30.402624,,,,,,,,,,
ACC199MS      ,3599.267334,683.509949,502.111115,397.974213,2621.374268,156.593109,5526.061035,145.315048,95.86409,27.205448,5576.711914,117.582253,5749.679688,106.93737,12094.660156,172.568329,2015.721191,30.64658,194.999985,8.285489,18.908373,4.4245,14.958193,7.083982,102.363548,5.06559,2899.186768,77.463951,,,53.494038,7.093299,134.874756,15.040983,476.644287,20.758219,,,285.504578,9.991824,21.612503,10.884853,24.72646,9.237912,3.686144,9.478983,6.633758,9.690937,,,0,0,67.402077,19.663109,,,,,71.60553,19.8249,281.762482,19.370199
ACC200MS      ,0,0,0,0,176.769928,105.199104,0,0,0,0,0,0,,,4.748035,7.000659,0,0,0,0,0,0,0.318987,6.70252,0,0,0,0,,,0,0,0,0,6.956003,17.502348,,,,,,,,,,,,,,,0,0,,,,,,,,,,
ACC201MS      ,2556.479492,697.302063,301.447021,408.317596,831.407166,133.730957,1651.079346,73.703888,0,0,3781.304932,83.43129,2932.379639,56.500671,7463.647461,108.254684,632.761169,14.941585,58.467457,6.725872,12.702251,4.936729,20.148014,7.479504,46.579365,5.03545,697.713928,21.882977,,,83.301483,8.362543,81.161407,15.251627,227.569061,19.220999,,,104.788834,10.116813,15.700988,12.914161,28.876707,10.939887,14.454949,11.404907,13.845561,11.429913,,,0,0,62.938366,21.800827,,,,,137.194199,23.334709,143.474716,22.018538
ACC202MS      ,3156.221924,705.306152,509.828949,403.346405,2283.867432,150.823868,4400.89209,122.866554,29.241562,26.535486,4332.436523,94.068573,4717.605957,89.222092,8966.145508,129.067413,1612.858643,25.749683,180.500641,8.255805,14.152281,4.735676,21.616829,7.330545,67.359612,4.964117,1991.10376,54.182159,,,71.168434,7.808532,107.982285,15.158926,364.356018,19.967777,,,167.005219,9.65789,5.178489,11.823439,45.827705,10.214068,21.142666,10.410017,16.818367,10.663048,,,0,0,45.529884,21.078419,,,,,114.668289,21.776875,175.024887,20.628664
ACC203MS      ,4760.584961,846.10968,1160.584106,447.685608,5444.76123,209.883667,12606.292969,296.704987,80.104675,31.063261,3369.053467,77.779221,10976.75293,194.976471,6333.771484,91.533409,4973.358887,68.112274,420.259888,14.034069,11.588146,5.596148,26.813128,7.728127,81.775665,5.817713,4818.834961,127.215614,,,80.266006,9.082352,139.700073,15.981678,231.551666,19.547976,,,196.488724,11.18259,9.802896,13.465492,62.588436,11.676392,16.70188,12.130562,42.923279,12.24099,,,0,0,114.597946,25.022505,,,,,128.507309,24.706104,116.989555,23.338285
ACC204MS      ,12700.350586,1274.935791,2014.809326,500.99649,13187.998047,366.828766,27940.066406,631.455139,198.661743,37.911179,6179.743164,131.442352,26390.117188,457.190063,9045.814453,130.418335,11932.464844,159.993591,1048.617676,29.753712,29.87059,6.235203,30.747972,7.97125,164.405273,7.126914,11347.482422,296.502441,,,69.683495,9.457465,145.646027,16.26339,366.938568,20.662876,,,254.693054,12.017612,23.575127,14.147363,101.080978,12.282053,13.270117,12.562426,57.887112,12.848118,,,0,0,175.42395,27.51757,,,,,129.536392,25.86886,194.535553,24.684662
ACC205MS      ,12480.311523,1180.607544,2122.859131,459.663727,8656.354492,267.678925,20120.763672,459.813721,177.861038,33.069309,5356.373047,115.177353,24615.162109,426.871338,7361.661621,106.845245,7874.704102,107.106293,752.339111,21.89464,26.24552,5.304498,23.42837,7.425327,115.58345,5.778646,7363.023926,193.088226,,,53.856216,8.077799,111.328178,15.260855,323.662476,19.778524,,,238.418442,10.461536,6.029747,12.083676,77.654587,10.48358,4.133747,10.769169,34.847878,10.889439,,,0,0,150.516434,23.485064,,,,,94.976776,22.110992,149.185165,21.001741
ACC206MS      ,8951.220703,1143.907471,1779.414795,515.142151,15343.205078,411.819672,34673.203125,779.104431,248.402557,39.533146,5889.824707,126.196587,24820.222656,430.497803,9780.113281,140.707535,11737.819336,157.539169,1191.296997,33.579983,25.75251,6.719174,49.59779,8.334641,228.176941,8.478168,14961.194336,390.309692,,,89.404221,10.303786,181.520569,17.00609,453.472839,21.748816,,,177.070877,12.350951,8.772692,15.276258,103.15609,13.301016,30.963606,13.681097,49.326534,13.914907,,,0,0,240.683456,29.653545,,,,,153.305435,27.920713,196.439026,26.709373
ACC207MS      ,8471.960938,1036.658447,1395.733276,475.612671,9656.583984,290.626373,23318.632813,530.040588,121.963882,34.725685,4978.944336,108.744865,25776.787109,446.569336,9671.945313,138.95195,8799.526367,117.700104,743.428345,21.79698,25.899506,5.615551,24.147552,7.673719,145.800919,6.451451,8694.334961,227.640869,,,54.252373,8.51823,93.460335,15.470611,364.254608,20.273281,,,171.530731,10.460151,19.345955,12.760813,85.840561,11.089001,6.996377,11.363523,37.506306,11.542186,,,0,0,175.508774,24.648249,,,,,98.553741,23.283241,157.30127,22.228878
ACC208MS      ,2508.567383,739.409363,197.256119,424.881653,2374.485107,160.669113,4660.921387,129.177948,67.828362,28.673813,4936.608398,106.191879,7242.980957,132.249969,10046.911133,144.200546,1520.576416,24.818859,163.68718,8.311448,21.982433,5.065478,24.578941,7.504892,86.559456,5.424665,2022.131104,55.023521,,,74.246971,8.336843,271.645203,17.05024,395.131714,20.443604,,,354.353668,11.907184,20.170094,12.703655,38.627281,10.876288,8.978393,11.139075,11.450803,11.400301,,,0,0,87.488792,22.441462,,,,,97.015541,23.303074,295.134399,22.407116
ACC209MS      ,2129.088379,597.130981,401.168091,379.459473,3267.496582,158.715591,6723.300781,168.67923,23.48934,22.591253,2409.993652,57.713776,5124.597168,95.5513,5282.955566,77.723289,1597.995728,25.229612,215.891144,8.476281,12.63108,4.179479,13.167358,6.913096,63.811893,4.368348,2615.600342,70.129166,,,48.46352,6.674797,53.29771,14.118554,196.060287,18.397612,,,82.071411,7.908854,13.322489,9.924195,30.145348,8.536525,0.578648,8.916445,7.259285,8.993934,,,0,0,64.299706,18.571646,,,,,78.982071,18.192446,114.707756,17.154438
ACC210MS      ,5035.715332,682.447144,663.301575,377.71933,3662.21582,164.177673,7137.832031,177.421829,101.485992,24.485102,4817.518555,102.605278,5360.362305,99.697762,7313.37793,105.856209,2025.117554,30.472155,248.868988,8.991568,20.018522,4.018182,17.446947,6.816274,58.094219,4.121395,2193.702881,59.235054,,,37.86269,6.263331,72.923241,14.167222,254.573578,18.628353,,,209.782745,8.452411,8.527338,9.497184,30.245253,8.212769,5.654967,8.391264,14.188604,8.451098,,,0,0,51.903511,17.583809,,,,,62.639248,17.1619,142.374527,16.551956
ACC211MS      ,3754.203857,822.448242,849.414246,443.77301,3980.63208,185.085083,7449.738281,187.262268,0,0,4272.36084,93.968521,8713.788086,157.080933,10261.827148,147.266663,1920.724609,29.727945,239.329681,10.262739,14.906295,5.634113,29.328115,7.80271,91.023041,5.999664,2522.532227,67.978767,,,97.62571,9.406036,100.93264,15.948398,289.550903,20.03377,,,153.5914,11.239214,22.463762,14.052176,51.953072,12.217044,15.455474,12.484606,27.223181,12.712554,,,0,0,116.860023,25.139631,,,,,138.835159,25.407442,170.884827,24.318987
ACC212MS      ,3824.247559,747.49231,412.732819,413.822571,5109.900879,197.893997,10104.492188,242.215149,117.747849,29.014828,5378.520508,114.033058,6559.058594,120.390549,9208.552734,132.414764,3274.776367,46.370396,351.233978,11.991838,24.393047,4.949397,24.441011,7.319372,99.334068,5.407639,3613.456787,95.969086,,,67.87426,7.910016,96.24865,15.128857,280.175385,19.370445,,,246.129547,10.414691,21.967934,12.006867,46.754013,10.354352,4.97111,10.574008,18.588171,10.874009,,,0,0,94.888893,22.067999,,,,,109.432404,21.786448,170.326523,20.729445
ACC213MS      ,5605.878906,829.91394,969.040894,426.990295,5381.104492,204.638626,9842.551758,236.965622,87.423233,29.599642,5318.161133,113.090858,9047.192383,162.377106,8256.863281,119.155159,4048.091309,56.209553,393.037262,13.027181,22.040438,5.06558,18.507835,7.369037,98.455238,5.518873,4099.913574,108.560387,,,62.820187,8.146282,107.19503,15.289528,260.102356,19.342194,,,226.530365,10.47262,29.321121,12.261188,52.503101,10.549527,5.055283,10.90099,28.764635,11.012624,,,0,0,123.287773,22.563562,,,,,100.943901,22.177443,181.16362,21.354927
ACC214MS      ,5895.356445,828.218994,1561.494141,441.121521,12055.013672,327.344635,27373.033203,618.086304,284.883545,33.065853,4179.791016,92.400787,11181.082031,198.28125,8106.974121,117.210251,9895.19043,133.3741,969.794434,27.424301,29.260069,5.391808,45.398754,7.488105,171.637161,6.565018,12840.849609,335.212555,,,43.850533,7.823355,97.607086,15.012848,316.455017,19.604349,,,105.081886,9.215118,23.290735,11.653681,83.218147,10.143449,17.596153,10.422457,31.429409,10.541104,,,0,0,138.052643,23.267948,,,,,60.900642,21.316816,133.960403,20.272631
ACC215MS      ,1752.334839,621.195313,675.762695,398.485504,2192.621338,146.05954,4062.311523,114.935966,34.969292,24.429178,3260.78125,73.786308,2397.032959,50.616096,6863.743164,99.832726,1379.992676,22.833136,132.555161,7.207482,16.356323,4.449295,19.829769,7.150801,56.019108,4.596822,1528.66687,42.35825,,,59.74165,7.296487,105.853073,14.907225,206.729111,18.696726,,,206.314285,9.627942,20.808537,11.356921,31.176842,9.594501,6.951014,9.980024,13.405146,10.026545,,,0,0,61.509979,19.748493,,,,,99.25322,20.4937,125.39167,19.51309
ACC217MS      ,1201.135376,563.649658,0,0,3557.302246,160.03595,7037.175781,175.231796,82.212692,23.552294,3364.305664,75.064117,2174.748779,43.466564,6883.211914,99.897423,2423.465576,35.409718,241.644943,8.926889,14.659005,4.066579,21.017344,6.87632,85.210541,4.57014,3773.172363,100.010414,,,35.854683,6.400861,49.222466,14.059339,221.751678,18.471586,,,89.776848,7.749658,18.779041,9.714892,29.321159,8.435773,15.334166,8.685909,18.973133,8.705519,,,0,0,73.752922,18.044334,,,,,68.749176,17.522943,113.661934,16.821928
ACC218MS      ,3854.591553,631.490295,1057.796021,379.532318,2091.411133,140.176559,3928.504883,110.566238,1.808756,21.705109,2768.584473,64.111099,5818.727051,107.255898,3636.085205,53.911003,1244.505005,20.925356,132.121277,6.702394,7.308144,3.917842,16.598373,6.868671,40.492653,4.004477,1321.633911,36.986225,,,47.047226,6.461969,62.767891,14.181084,191.82547,18.306755,,,190.315186,8.443481,7.141112,9.743114,19.926176,8.409318,5.8715,8.637021,8.037582,8.756177,,,0,0,59.545948,17.606878,,,,,60.715515,17.620955,109.640381,16.779284
ACC219MS      ,0,0,0,0,170.759735,110.398926,0,0,0,0,0,0,,,8.870113,7.372034,0,0,0,0,0,0,4.847839,6.970548,0,0,0,0,,,0,0,0,0,0.26641,17.780481,,,,,,,,,,,,,,,23.205637,29.406391,,,,,,,,,,
ACC220MS      ,2017.275757,671.301208,795.389343,406.942352,2322.284912,148.300674,4141.403809,117.191711,0,0,1670.123901,40.572662,3660.695557,70.937584,3606.804199,53.638771,1365.313965,22.573246,147.741501,7.909337,20.590406,5.005301,18.556793,7.384288,59.137211,5.08894,1545.343262,42.918655,,,74.898895,8.215706,69.924889,14.989361,137.806595,18.704824,,,69.675568,9.51339,0,0,34.027012,10.52119,16.613976,10.853612,16.020113,11.019605,,,0,0,80.703949,21.544895,,,,,134.011734,22.388517,79.898521,21.105572
ACC221MS      ,5783.225098,852.242249,674.866272,425.699036,1849.160889,149.317657,3409.753906,105.083832,130.99823,29.039703,6556.359863,136.372787,4506.543945,86.332993,6834.57959,99.550171,1079.462524,19.6877,126.78231,8.034144,13.963717,5.337958,15.759566,7.592912,42.413254,5.302481,1225.965576,34.949162,,,89.79953,8.898416,100.59201,15.56034,180.097244,19.179996,,,162.174118,10.757271,20.550648,13.37537,38.162464,11.487422,3.340376,11.862494,13.336187,11.884753,,,0,0,60.464912,23.826519,,,,,147.830612,24.186731,124.357849,22.695536
ACC222MS      ,18547.597656,1543.13562,2775.788818,512.692993,12474.28418,348.75116,26039.064453,590.00824,204.477707,38.783508,7771.802246,161.249908,31847.427734,550.091003,8389.539063,121.27491,12223.749023,163.687363,1042.035034,29.599491,25.175247,6.22035,38.722603,8.006487,177.78154,7.336056,11550.21582,301.764496,,,81.423782,9.566465,129.118729,16.141998,308.715363,20.246321,,,203.326263,11.663435,1.771608,14.149279,110.391418,12.348708,24.013882,12.635484,44.793095,12.820807,,,0,0,179.521942,27.494345,,,,,113.008949,25.890968,149.647751,24.510105
ACC223MS      ,2043.460938,649.356018,587.007446,400.874786,1992.860474,140.033707,3325.019531,100.495033,0,0,1301.118652,37.892586,1947.637817,39.869038,1613.424438,26.455023,1386.750488,22.666607,129.37326,7.453991,10.208202,4.847456,35.497143,7.442658,32.676033,4.846652,1229.67627,34.968323,,,76.148415,8.168416,55.199337,14.850637,87.805008,18.482958,,,50.031639,9.451963,18.065594,12.229781,34.102013,10.471376,8.030527,10.928134,9.771718,10.9863,,,0,0,60.260139,20.907295,,,,,129.635834,22.175161,45.683498,20.914452
ACC224MS      ,11416.037109,1047.820679,1831.337524,437.188385,5025.457031,196.484909,11377.850586,269.284485,37.040882,28.318279,3489.268066,80.329475,22048.072266,383.113098,4096.962891,60.43095,4641.356445,63.657894,401.946869,13.002274,8.314494,4.696185,21.139618,7.237941,72.132408,4.877275,4102.313477,108.583786,,,50.290627,7.37792,76.426514,14.717055,221.3396,18.798422,,,194.393036,9.420219,11.243803,11.056872,47.228546,9.48473,5.418247,9.785094,25.215019,9.95183,,,0,0,94.175438,20.821236,,,,,88.171814,20.143682,97.499214,19.039125
ACC225MS      ,4541.788574,714.424438,1270.036865,403.739105,6352.014648,212.870926,12675.790039,296.585022,38.888264,25.335669,2085.89624,53.391499,11032.279297,195.465652,4006.503418,60.15617,5002.875488,69.685631,475.115875,14.603525,14.993298,4.505217,13.318015,7.024901,76.137283,4.678701,4729.760254,124.790451,,,40.745285,6.852695,31.885399,14.077599,159.292191,18.279806,,,63.403076,8.028519,11.941264,10.193952,55.328266,8.865236,13.480754,9.114602,27.911329,9.281988,,,0,0,101.147758,19.5135,,,,,82.594986,18.76498,79.375069,17.692163
ACC226MS      ,5765.685059,781.514404,787.671387,401.535797,3679.453369,171.599472,6421.538086,163.896347,137.164032,28.482262,8513.543945,173.010757,7880.665039,139.878738,10128.428711,145.07518,2493.971436,36.491734,243.343216,9.218336,24.302481,4.406346,19.536009,7.037297,84.979042,4.802746,2407.266602,64.786842,,,48.930565,7.058655,67.688332,14.415716,302.553497,19.232622,,,273.637665,9.864758,22.274595,10.743563,37.302204,9.104121,23.170048,9.465305,16.763313,9.508158,,,0,0,82.400154,19.585241,,,,,93.136909,19.339575,155.228714,18.584667
ACC227MS      ,10087.977539,999.910339,1405.099243,426.305359,2261.420898,156.029831,4164.156738,119.72065,60.291882,29.871151,8492.251953,173.329895,10700.695313,190.868729,9263.858398,133.205734,1926.097656,29.615864,141.883926,7.928805,15.63131,5.026964,16.25565,7.425558,50.743958,5.078906,1516.202637,42.122467,,,78.176628,8.372774,118.860954,15.434289,260.1203,19.428175,,,304.576355,11.394165,16.481308,12.559923,41.027424,10.705032,18.40439,11.144374,15.331964,11.211367,,,0,0,65.795143,22.426863,,,,,123.817894,22.793762,159.511551,21.789106
ACC228MS      ,7512.07959,826.626709,844.482056,396.260345,3409.32959,163.212494,6126.396484,157.017502,108.713478,26.598314,7072.542969,145.481903,7135.155762,129.914154,7473.403809,108.122726,3009.948486,42.859062,275.417419,9.828358,14.919739,4.298127,18.987597,6.978776,72.815117,4.565449,2991.25293,79.827888,,,49.132854,6.873598,39.642063,14.215684,210.984253,18.554306,,,174.579025,8.737683,19.747519,10.400128,42.108582,9.027906,4.155743,9.153587,16.470881,9.388016,,,0,0,71.523384,19.111176,,,,,82.757317,18.795502,97.7369,17.764854
ACC229MS      ,12354.856445,1064.457275,1827.482544,415.122559,4933.174805,190.883392,11174.915039,264.572479,117.145546,28.113661,6268.452148,130.845215,18413.271484,321.206238,6470.865234,94.149666,4493.282715,61.767891,392.302765,12.526029,27.492876,4.380678,15.539473,6.944496,69.081558,4.472921,4158.85791,109.994194,,,37.537071,6.656887,42.305275,14.061944,229.491348,18.599833,,,127.055099,8.161138,9.117874,9.898881,57.318619,8.588356,20.883924,8.82254,26.507391,8.885468,,,0,0,88.021927,19.124739,,,,,72.375397,18.273537,95.645256,17.145882
ACC230MS      ,25982.998047,1885.037964,4044.603271,474.369781,6485.652832,228.533905,14576.714844,339.107697,169.420181,33.949184,9568.088867,194.612427,38408.4375,661.738403,9937.25,142.518616,7652.694824,104.142677,573.646423,17.088232,23.664467,4.549117,22.889805,7.01741,97.451469,4.916068,5609.19873,147.565506,,,29.825552,6.770011,83.755814,14.433805,310.767517,19.221107,,,284.614563,9.67641,21.659796,10.19967,82.079849,8.843925,9.557645,8.901752,32.948582,9.130726,,,0,0,89.809921,20.037125,,,,,57.234695,18.654312,138.002228,17.769022
ACC231MS      ,1656.799438,572.557007,223.842499,376.609833,1004.916016,122.864006,1622.289185,68.324783,9.937798,20.177813,1479.420898,35.460102,1196.098877,27.139238,1798.884644,28.755878,604.144958,13.938296,55.480804,5.963713,0.463526,4.287624,14.3901,7.052369,20.801271,4.253128,583.085632,19.016865,,,58.48547,7.159466,26.254519,14.290664,65.955177,18.050615,,,45.30122,8.31727,3.684944,10.842463,39.685963,9.372245,10.599775,9.576674,11.713847,9.79458,,,0,0,50.833332,19.098124,,,,,99.050484,19.584997,50.722408,18.430237
ACC232MS      ,7617.374512,813.138672,663.301575,390.391327,3809.465576,166.918213,9136.350586,220.076111,66.251984,25.334194,4638.430664,99.866814,10423.388672,185.422638,5812.304199,85.040123,4892.681641,66.871223,300.268188,10.236476,6.750095,4.058128,10.232785,6.815645,54.808681,4.116092,3070.85376,81.841843,,,39.255634,6.267685,26.808619,13.778689,188.320663,18.235527,,,117.57148,7.645834,24.566292,9.389194,44.980755,8.064102,1.57813,8.337857,12.208798,8.421178,,,0,0,79.817245,17.960407,,,,,66.762207,17.122499,79.435005,16.160862
ACC233MS      ,25906.648438,1843.167114,3446.469971,442.176544,3255.162842,168.977631,7695.682617,190.633759,81.695503,28.99058,7096.267578,147.707657,35578.652344,613.578735,6447.484375,93.881973,4616.796387,64.741982,282.357666,9.781997,10.64321,3.949897,18.36095,6.794515,57.919872,4.063488,3381.253662,89.846001,,,28.322504,6.063995,9.609207,13.610043,208.845398,18.302856,,,354.756317,9.926479,7.968724,9.175909,65.528877,7.902586,17.851467,7.881802,20.75458,8.113665,,,0,0,103.647438,17.558123,,,,,55.742916,16.668781,69.572151,15.776909
ACC234MS      ,9285.989258,892.203796,724.980042,388.025177,1088.712524,133.879364,1655.300293,71.358727,151.476135,26.390812,9075.173828,183.370148,5697.57666,102.770607,9174.119141,131.784241,1213.868286,20.966673,67.039307,5.8399,14.601063,4.066494,18.058315,6.94964,56.878143,4.253102,923.307251,26.980017,,,52.714706,6.673343,27.648701,14.042253,195.271988,18.407125,,,479.81189,12.229652,9.401331,10.489422,24.650755,8.779311,6.444033,8.9701,17.103317,9.169228,,,0,0,39.596489,18.201468,,,,,77.243477,18.632147,93.363457,17.611988
ACC235MS      ,9336.874023,963.156494,1033.372314,410.413544,2737.606445,161.141602,5013.222656,135.671509,304.759125,31.667164,15089.522461,298.528503,5999.459473,108.182762,14647.505859,208.092789,1588.201538,25.610346,179.012283,8.022103,14.108567,4.441561,19.86797,7.091552,51.331139,4.520241,1677.772949,46.084698,,,52.949879,7.208899,65.541306,14.562985,342.845123,19.608028,,,347.591583,10.828975,32.739311,11.166469,30.844662,9.459513,4.892204,9.706065,12.731247,9.932981,,,0,0,49.852341,19.988855,,,,,88.718231,19.750383,170.516663,19.095736
