**** Run Comparison Statistics ****

Concentration of Species,Lowest Q (Robust) Run = Run 10

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Na, 67.95588, 65.14074, 65.35290, 67.90959, 69.61830, 70.17472, 67.34366,  1.97833,  0.02938,  0.02911
Mg,  4.20085,  2.48903,  2.61835,  4.19718,  7.53668,  7.98397,  4.52092,  2.22616,  0.49241,  0.52993
Al,  0.26711,  0.19516,  0.19603,  0.26686,  0.53149,  0.78118,  0.36211,  0.18722,  0.51702,  0.70090
Si,  0.72018,  0.00000,  0.00000,  0.71848,  0.88773,  1.20570,  0.47582,  0.45767,  0.96185,  0.63548
P,  0.00000,  0.00000,  1.18419,  7.91315,  8.20379,  8.21756,  5.46571,  3.48073,  0.63683,  0.00000
S, 17.95279, 11.48086, 16.63926, 17.95039, 18.52338, 21.67894, 17.64391,  2.25915,  0.12804,  0.12584
Cl, 43.95444, 43.95174, 48.29724, 61.21121, 62.52932, 63.73635, 57.49841,  8.04831,  0.13997,  0.18311
K, 14.48508,  3.44778,  6.53522, 10.77387, 13.81063, 14.50218,  9.67376,  3.70515,  0.38301,  0.25579
Ca,  0.00000,  0.00000,  0.00000,  0.00000,  4.93936,  5.96072,  2.31308,  2.63679,  1.13995,  0.00000
Ti,  0.00000,  0.00000,  0.00772,  0.11111,  1.25395,  1.59654,  0.60984,  0.65922,  1.08097,  0.00000
V,  6.70450,  4.74809,  4.75350,  5.49116,  6.42158,  6.71610,  5.52592,  0.77407,  0.14008,  0.11545
Mn,  4.84252,  0.00000,  0.00000,  4.14796,  4.70365,  4.84564,  2.48131,  2.31477,  0.93288,  0.47801
Fe,  0.00000,  0.00000,  0.00000,  0.00000,  1.23766,  1.96961,  0.62161,  0.72964,  1.17379,  0.00000
Zn, 19.14877,  7.39085,  9.65599,  9.73795, 16.81584, 19.16909, 11.82789,  4.38922,  0.37109,  0.22922
Br, 15.52476,  2.13617, 10.41963, 10.44179, 14.26870, 15.60697, 10.90318,  3.69915,  0.33927,  0.23827
Pb, 20.46110,  8.99373,  9.00626, 14.30583, 19.19586, 20.49113, 13.68630,  4.79997,  0.35071,  0.23459
BC, 14.73503,  4.50354,  4.50988, 14.72464, 21.37291, 22.22939, 12.73672,  7.25920,  0.56994,  0.49265

Percent of Total Variable

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,  0.00000,  0.00000,  0.00000
Na,  2.68172,  1.23851,  1.23957,  1.51956,  2.68965,  4.21493,  1.92773,  0.86258,  0.44746,  0.32165
Mg,  1.43510,  0.00000,  0.00000,  0.32748,  1.44372,  3.30840,  0.75964,  0.98877,  1.30164,  0.68899
Al,  2.86732,  0.75039,  0.82963,  1.54472,  2.88920, 10.75312,  2.44611,  2.78093,  1.13688,  0.96987
Si,  5.18750,  0.27685,  0.35811,  1.99997,  5.23938, 20.97583,  3.92679,  5.82930,  1.48449,  1.12372
P,  0.00000,  0.00000,  0.00244,  0.07054,  0.07068,  0.16244,  0.05223,  0.04048,  0.77502,  0.00000
S,  5.54063,  3.55365,  3.55633,  4.24042,  5.55766,  8.90015,  4.74195,  1.50730,  0.31786,  0.27204
Cl,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
K,  6.34995,  4.12228,  4.12312,  4.73490,  6.34746,  7.31025,  5.11399,  1.06164,  0.20760,  0.16719
Ca,  1.49474,  1.39918,  1.50412,  1.75943,  1.83980,  5.98686,  2.03022,  1.15658,  0.56968,  0.77376
Ti,  0.12948,  0.06160,  0.09002,  0.11205,  0.13044,  0.66037,  0.15402,  0.15351,  0.99667,  1.18560
V,  0.00125,  0.00102,  0.00125,  0.00410,  0.00477,  0.00477,  0.00343,  0.00155,  0.45204,  1.23773
Mn,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Fe,  0.00000,  0.00000,  0.09570,  0.78164,  0.80625,  3.93830,  0.76657,  0.88872,  1.15934,  0.00000
Zn,  0.21568,  0.13402,  0.18723,  0.20202,  0.21566,  0.22581,  0.19848,  0.01988,  0.10016,  0.09217
Br,  1.96612,  0.65423,  0.65466,  0.96213,  1.97390,  3.74170,  1.33646,  0.87465,  0.65446,  0.44486
Pb,  0.19055,  0.10405,  0.10410,  0.12371,  0.19052,  0.27099,  0.14408,  0.04712,  0.32703,  0.24728
BC,  7.42699,  0.00000,  5.16940,  7.45065,  8.04960,  9.28310,  6.59501,  2.62447,  0.39795,  0.35337

Factor 2,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,  0.00000,  0.00000,  0.00000
Na,  0.01647,  0.00000,  0.00000,  0.00000,  0.00000,  0.08952,  0.00712,  0.02044,  2.86958,  1.24138
Mg,  0.41560,  0.23333,  0.29273,  0.42769,  0.79362,  0.79549,  0.51302,  0.22158,  0.43191,  0.53315
Al,  3.64482,  2.27262,  2.91810,  3.16370,  3.52062,  3.71725,  3.16695,  0.37789,  0.11932,  0.10368
Si,  8.01172,  6.27650,  6.78602,  8.02179,  8.10484,  8.18666,  7.48355,  0.78529,  0.10493,  0.09802
P,  0.22868,  0.09512,  0.15745,  0.18455,  0.21737,  0.23058,  0.18128,  0.03708,  0.20456,  0.16217
S,  6.27124,  3.91104,  4.32358,  5.66350,  6.11115,  6.33116,  5.29763,  0.84093,  0.15874,  0.13409
Cl,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
K,  4.24005,  3.43374,  3.83278,  4.25232,  4.61319,  4.61822,  4.24060,  0.39644,  0.09349,  0.09350
Ca,  1.82486,  0.00000,  0.00000,  1.36051,  1.81104,  1.84274,  0.92283,  0.84493,  0.91559,  0.46301
Ti,  0.23533,  0.10236,  0.12727,  0.18341,  0.23086,  0.23952,  0.17433,  0.04953,  0.28414,  0.21049
V,  0.00451,  0.00302,  0.00308,  0.00450,  0.00478,  0.00525,  0.00398,  0.00084,  0.21225,  0.18699
Mn,  0.02287,  0.02249,  0.02394,  0.02782,  0.04256,  0.04259,  0.03249,  0.00859,  0.26427,  0.37536
Fe,  2.09627,  0.70719,  0.99442,  1.69163,  2.07366,  2.12513,  1.49885,  0.52359,  0.34933,  0.24977
Zn,  0.03599,  0.02405,  0.02427,  0.03595,  0.06712,  0.07396,  0.04473,  0.02036,  0.45521,  0.56576
Br,  0.00106,  0.00000,  0.00000,  0.00000,  0.00080,  0.00443,  0.00080,  0.00160,  1.99712,  1.50837
Pb,  0.00000,  0.00000,  0.00250,  0.01017,  0.01887,  0.02384,  0.01077,  0.00761,  0.70602,  0.00000
BC,  2.45177,  0.00000,  2.42882,  4.29800,  7.78184,  7.81586,  4.53001,  2.77855,  0.61336,  1.13328

Factor 3,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,  0.00000,  0.00000,  0.00000
Na,  0.34602,  0.30264,  0.34972,  0.37040,  0.40162,  0.44478,  0.37450,  0.03586,  0.09575,  0.10362
Mg,  0.01148,  0.00000,  0.00000,  0.00279,  0.12270,  0.17924,  0.04541,  0.06780,  1.49290,  5.90505
Al,  1.12922,  0.14040,  0.14085,  0.96270,  1.34854,  1.54878,  0.78511,  0.56218,  0.71605,  0.49785
Si,  2.14258,  0.00000,  0.00000,  1.91931,  2.66231,  3.17198,  1.45664,  1.23415,  0.84726,  0.57601
P,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
S,  0.32850,  0.32593,  0.32882,  0.45593,  0.60180,  1.03808,  0.49358,  0.19304,  0.39110,  0.58764
Cl,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
K,  2.45626,  2.27205,  2.32497,  2.51002,  2.59954,  3.22594,  2.52784,  0.23029,  0.09110,  0.09375
Ca,  0.62935,  0.00000,  0.03868,  0.45507,  0.62864,  0.63380,  0.34012,  0.29579,  0.86965,  0.46999
Ti,  0.08493,  0.00792,  0.00801,  0.06336,  0.09447,  0.10246,  0.05360,  0.04049,  0.75535,  0.47671
V,  0.00554,  0.00449,  0.00497,  0.00524,  0.00554,  0.00555,  0.00522,  0.00033,  0.06409,  0.06038
Mn,  0.03497,  0.03197,  0.03280,  0.03463,  0.03780,  0.03980,  0.03498,  0.00263,  0.07508,  0.07511
Fe,  1.06048,  0.35848,  0.43357,  0.84850,  1.13704,  1.19020,  0.79054,  0.33856,  0.42827,  0.31926
Zn,  0.11205,  0.08386,  0.08999,  0.09873,  0.11221,  0.12424,  0.10130,  0.01187,  0.11712,  0.10589
Br,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.03263,  0.00317,  0.00975,  3.07953,  0.00000
Pb,  0.06106,  0.05712,  0.05883,  0.06172,  0.06824,  0.06824,  0.06331,  0.00438,  0.06918,  0.07174
BC, 14.89048, 13.02977, 14.93533, 17.38829, 21.44114, 21.44537, 17.95971,  3.05784,  0.17026,  0.20536

Factor 4,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,  0.00000,  0.00000,  0.00000
Na,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Mg,  0.79293,  0.00000,  0.00000,  0.00000,  0.59232,  0.79303,  0.19803,  0.35190,  1.77705,  0.44380
Al,  8.59346,  4.32848,  4.49859,  4.54810,  8.02450,  8.59346,  5.66623,  1.79810,  0.31734,  0.20924
Si, 16.87471,  8.36066,  8.76115,  8.76478, 14.96313, 16.87471, 10.76149,  3.62091,  0.33647,  0.21458
P,  0.14710,  0.03138,  0.05687,  0.05778,  0.14709,  0.31908,  0.09840,  0.07630,  0.77540,  0.51869
S,  1.30994,  0.00000,  0.61318,  0.67680,  1.30975,  3.91191,  0.97130,  0.89621,  0.92269,  0.68416
Cl,  3.35828,  0.00000,  0.00000,  0.39074,  2.61964,  3.35944,  0.96135,  1.42880,  1.48625,  0.42546
K,  0.00000,  0.00000,  0.00000,  1.38803,  1.54688,  1.60510,  0.96617,  0.73708,  0.76289,  0.00000
Ca,  5.48373,  3.48841,  3.48875,  3.58861,  5.48111,  6.63589,  4.29141,  1.08580,  0.25302,  0.19800
Ti,  0.64789,  0.37077,  0.37869,  0.38754,  0.62799,  0.64789,  0.46365,  0.11973,  0.25823,  0.18480
V,  0.01028,  0.00769,  0.00780,  0.00794,  0.01028,  0.01159,  0.00880,  0.00137,  0.15553,  0.13304
Mn,  0.04118,  0.00149,  0.02740,  0.02891,  0.03804,  0.04122,  0.02944,  0.00985,  0.33450,  0.23912
Fe,  5.95975,  3.49916,  3.58064,  3.66249,  5.95698,  6.03716,  4.40330,  1.13066,  0.25678,  0.18972
Zn,  0.00000,  0.00000,  0.00000,  0.09909,  0.10332,  0.10695,  0.06738,  0.04854,  0.72036,  0.00000
Br,  0.02552,  0.00000,  0.00000,  0.00000,  0.02456,  0.03841,  0.00986,  0.01417,  1.43719,  0.55531
Pb,  0.00472,  0.00041,  0.00472,  0.02534,  0.02738,  0.03004,  0.01950,  0.01084,  0.55584,  2.29677
BC,  9.54897,  0.00000,  0.00000,  0.00000,  9.54605, 25.18647,  4.88421,  8.02677,  1.64341,  0.84059

Factor 5,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,  0.00000,  0.00000,  0.00000
Na,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Mg,  0.99178,  0.99163,  0.99870,  1.38294,  1.46333,  1.46393,  1.27704,  0.21332,  0.16705,  0.21509
Al,  6.55236,  6.55214,  6.64174,  8.25679,  8.39998,  8.44130,  7.75210,  0.83508,  0.10772,  0.12745
Si, 15.48926, 15.48879, 15.65613, 19.22999, 19.64309, 19.69436, 18.13820,  1.87716,  0.10349,  0.12119
P,  0.00539,  0.00027,  0.00028,  0.00420,  0.00551,  0.00907,  0.00357,  0.00271,  0.76033,  0.50318
S,  0.14237,  0.00000,  0.00000,  0.00000,  0.10762,  0.14237,  0.03731,  0.05943,  1.59289,  0.41744
Cl,  0.38600,  0.38564,  0.44005,  0.67947,  0.92086,  0.92137,  0.68231,  0.21168,  0.31024,  0.54839
K,  1.81246,  1.45930,  1.46669,  1.47580,  1.76804,  1.81265,  1.57210,  0.15018,  0.09553,  0.08286
Ca,  1.77523,  1.77508,  1.83192,  1.99193,  2.05289,  2.12828,  1.97104,  0.12465,  0.06324,  0.07021
Ti,  0.40155,  0.40155,  0.40869,  0.48710,  0.49047,  0.49569,  0.46196,  0.03996,  0.08649,  0.09950
V,  0.00622,  0.00621,  0.00629,  0.00658,  0.00664,  0.00671,  0.00651,  0.00018,  0.02807,  0.02941
Mn,  0.06954,  0.06941,  0.06977,  0.08035,  0.08252,  0.08253,  0.07739,  0.00594,  0.07677,  0.08544
Fe,  3.31948,  3.31917,  3.37895,  4.02536,  4.02727,  4.08889,  3.81234,  0.32424,  0.08505,  0.09768
Zn,  0.03293,  0.00000,  0.00000,  0.00374,  0.03236,  0.03295,  0.01235,  0.01510,  1.22319,  0.45860
Br,  0.00737,  0.00737,  0.00751,  0.01280,  0.01405,  0.01406,  0.01139,  0.00299,  0.26270,  0.40590
Pb,  0.01305,  0.00459,  0.00591,  0.00641,  0.01290,  0.01317,  0.00830,  0.00348,  0.41895,  0.26643
BC,  0.00000,  0.00000,  0.00000,  0.84193,  1.00689,  1.00773,  0.59998,  0.46143,  0.76907,  0.00000

Factor 6,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,  0.00000,  0.00000,  0.00000
Na,  2.58383,  2.58046,  2.76207,  3.46459,  4.95415,  5.58256,  3.92957,  1.08228,  0.27542,  0.41887
Mg,  0.30070,  0.30009,  0.31608,  0.36729,  0.67204,  0.75276,  0.44836,  0.16492,  0.36784,  0.54846
Al,  0.13668,  0.13590,  0.15273,  0.20167,  0.38843,  0.55054,  0.27365,  0.13664,  0.49931,  0.99968
Si,  0.83489,  0.00000,  0.00000,  0.83214,  1.30285,  1.85235,  0.64114,  0.64742,  1.00979,  0.77545
P,  0.00000,  0.00000,  0.00694,  0.04496,  0.07169,  0.07185,  0.04173,  0.02935,  0.70328,  0.00000
S,  2.30306,  2.30306,  2.48671,  3.41653,  4.25586,  4.26037,  3.40593,  0.79138,  0.23235,  0.34362
Cl,  4.27127,  4.26991,  5.06809,  7.91355, 11.87099, 13.92174,  8.85541,  3.36755,  0.38028,  0.78842
K,  3.55913,  1.90762,  3.07095,  3.24477,  3.53435,  3.56040,  3.18389,  0.40849,  0.12830,  0.11477
Ca,  0.00000,  0.00000,  0.00000,  0.00000,  1.99089,  2.53328,  0.93312,  1.06521,  1.14155,  0.00000
Ti,  0.00000,  0.00000,  0.00033,  0.00486,  0.08358,  0.11884,  0.04086,  0.04540,  1.11105,  0.00000
V,  0.00443,  0.00443,  0.00447,  0.00473,  0.00634,  0.00805,  0.00549,  0.00114,  0.20778,  0.25747
Mn,  0.02657,  0.00000,  0.00000,  0.02655,  0.02770,  0.02856,  0.01511,  0.01404,  0.92909,  0.52828
Fe,  0.00000,  0.00000,  0.00000,  0.00000,  0.72615,  1.27350,  0.37025,  0.43956,  1.18719,  0.00000
Zn,  0.11988,  0.07415,  0.08013,  0.11990,  0.12302,  0.12308,  0.10680,  0.02010,  0.18822,  0.16768
Br,  0.06756,  0.01884,  0.05810,  0.06773,  0.09052,  0.09069,  0.06811,  0.02124,  0.31181,  0.31434
Pb,  0.06273,  0.05484,  0.05490,  0.05712,  0.06275,  0.06308,  0.05841,  0.00348,  0.05952,  0.05542
BC,  8.18239,  5.01445,  5.01902,  8.18697, 14.96986, 15.85431,  9.56517,  4.39743,  0.45973,  0.53743
